timestamp,x,y,z,w
1541874469640057,0.0252686,-0.594543,0.668884,0.445496
1541874469661073,0.00823975,-0.589233,0.685486,0.427551
1541874469676081,-0.00463867,-0.581848,0.702393,0.409912
1541874469700103,-0.0151367,-0.574463,0.717773,0.393066
1541874469721120,-0.0249023,-0.569092,0.730286,0.377136
1541874469736130,-0.0343018,-0.566711,0.739258,0.362061
1541874469760132,-0.0429077,-0.566711,0.745483,0.348206
1541874469781189,-0.0484009,-0.57019,0.747742,0.33667
1541874469805198,-0.0526733,-0.575439,0.747803,0.326965
1541874469819197,-0.0556641,-0.580688,0.747253,0.318237
1541874469841196,-0.0570679,-0.585449,0.74646,0.310974
1541874469856208,-0.0571899,-0.588684,0.746216,0.30542
1541874469879245,-0.0560913,-0.591187,0.746277,0.300659
1541874469909268,-0.053894,-0.596497,0.743835,0.29657
1541874469916266,-0.0497437,-0.60321,0.738403,0.29718
1541874469939291,-0.0452271,-0.606873,0.734497,0.300171
1541874469962309,-0.0422363,-0.609802,0.732056,0.30072
1541874469984353,-0.0413208,-0.613342,0.72998,0.298645
1541874470007327,-0.0409546,-0.615906,0.729126,0.295593
1541874470022356,-0.039978,-0.615845,0.730286,0.292908
1541874470043374,-0.0396118,-0.616089,0.731262,0.289978
1541874470067392,-0.0405273,-0.617432,0.731384,0.286743
1541874470082392,-0.0421143,-0.617859,0.732178,0.28363
1541874470103420,-0.0446777,-0.617065,0.733887,0.280457
1541874470119414,-0.0481567,-0.616516,0.735413,0.276978
1541874470142467,-0.0516357,-0.616699,0.736389,0.273376
1541874470163468,-0.0545044,-0.617126,0.737122,0.269897
1541874470179469,-0.057251,-0.61853,0.737061,0.266113
1541874470202498,-0.0592041,-0.619141,0.737854,0.262207
1541874470223551,-0.0600586,-0.619995,0.738464,0.258179
1541874470241528,-0.0601807,-0.621094,0.738892,0.25415
1541874470262542,-0.0593262,-0.622009,0.739746,0.249573
1541874470283598,-0.0579834,-0.623352,0.740479,0.244385
1541874470299555,-0.0556641,-0.624451,0.741455,0.239075
1541874470322592,-0.0531006,-0.625183,0.742798,0.233643
1541874470343609,-0.0507202,-0.626587,0.743652,0.227539
1541874470360624,-0.0481567,-0.627808,0.744446,0.221924
1541874470382637,-0.0457153,-0.63031,0.743896,0.217285
1541874470403656,-0.0429688,-0.63385,0.742432,0.212646
1541874470419650,-0.0397949,-0.637817,0.740295,0.208557
1541874470442697,-0.0358887,-0.643188,0.737,0.20459
1541874470463696,-0.0303955,-0.651062,0.730896,0.202454
1541874470479715,-0.0229492,-0.655518,0.727478,0.201416
1541874470501733,-0.015564,-0.658936,0.725525,0.197937
1541874470524733,-0.00848389,-0.661072,0.724976,0.193176
1541874470539763,-0.00183105,-0.66156,0.72583,0.188477
1541874470563778,0.00427246,-0.662231,0.725952,0.185425
1541874470582833,0.00939941,-0.663391,0.725159,0.184143
1541874470599828,0.0142212,-0.664978,0.723755,0.183899
1541874470621827,0.0194092,-0.666382,0.72229,0.183838
1541874470642880,0.0246582,-0.667236,0.721558,0.182983
1541874470658839,0.0296021,-0.667786,0.721436,0.180725
1541874470681867,0.0344238,-0.667419,0.722351,0.177673
1541874470702877,0.0386353,-0.666321,0.723938,0.174316
1541874470718884,0.0421753,-0.665405,0.725464,0.170776
1541874470741922,0.0448608,-0.66449,0.727051,0.166992
1541874470762938,0.0467529,-0.663147,0.728943,0.16333
1541874470778932,0.0479736,-0.661438,0.731262,0.159668
1541874470801951,0.0490112,-0.659668,0.733459,0.156189
1541874470822987,0.0501709,-0.657837,0.735718,0.153076
1541874470838993,0.0513916,-0.655762,0.738037,0.150635
1541874470862003,0.0530396,-0.653687,0.740112,0.148743
1541874470885035,0.0548096,-0.651917,0.74176,0.147522
1541874470899045,0.0567017,-0.650635,0.742981,0.146423
1541874470922045,0.0588989,-0.649597,0.743958,0.145203
1541874470945081,0.0618286,-0.64856,0.744873,0.143982
1541874470959074,0.0649414,-0.647827,0.745422,0.142944
1541874470982091,0.0684204,-0.647644,0.745422,0.142273
1541874471005146,0.0725098,-0.649963,0.74292,0.142517
1541874471026145,0.078125,-0.6521,0.73999,0.145142
1541874471042139,0.0853271,-0.651855,0.738892,0.147644
1541874471065176,0.0924683,-0.650879,0.738892,0.147827
1541874471086193,0.0983887,-0.648438,0.740601,0.146057
1541874471102197,0.102844,-0.646301,0.74231,0.143799
1541874471125219,0.106445,-0.645264,0.743164,0.141479
1541874471146239,0.110107,-0.644897,0.74353,0.13855
1541874471162234,0.114502,-0.644897,0.743469,0.13501
1541874471185251,0.119263,-0.64502,0.743347,0.130981
1541874471206269,0.12384,-0.645081,0.743225,0.12677
1541874471222300,0.12793,-0.644714,0.743713,0.121948
1541874471244317,0.132019,-0.643982,0.744507,0.116394
1541874471266331,0.136414,-0.642822,0.745667,0.109985
1541874471282347,0.141418,-0.641418,0.747009,0.102722
1541874471304410,0.146973,-0.640076,0.748047,0.0952148
1541874471325381,0.152954,-0.638733,0.748901,0.0879517
1541874471342394,0.159485,-0.637268,0.749573,0.0809937
1541874471364418,0.165833,-0.636292,0.749756,0.0739746
1541874471385408,0.172363,-0.63446,0.750549,0.0666504
1541874471402430,0.178772,-0.632751,0.751099,0.0591431
1541874471424451,0.18512,-0.630859,0.751709,0.0514526
1541874471445477,0.191284,-0.628845,0.75238,0.0431519
1541874471462491,0.197876,-0.62738,0.752319,0.0350342
1541874471484487,0.204407,-0.626038,0.752014,0.0273438
1541874471505522,0.210999,-0.624939,0.751343,0.0198364
1541874471522535,0.217651,-0.624512,0.749939,0.0126953
1541874471544540,0.224182,-0.624146,0.748413,0.00592041
1541874471565570,0.23053,-0.623962,0.746643,-0.000427246
1541874471581573,0.236816,-0.623779,0.744812,-0.00598145
1541874471604590,0.242676,-0.623047,0.743469,-0.0106201
1541874471625617,0.247559,-0.621216,0.743347,-0.0144653
1541874471641610,0.251038,-0.619324,0.743713,-0.0176392
1541874471664627,0.253357,-0.618652,0.743408,-0.0203857
1541874471685663,0.255005,-0.618652,0.742737,-0.0229492
1541874471701675,0.257141,-0.618774,0.741882,-0.0252075
1541874471724674,0.260071,-0.618103,0.741394,-0.0254517
1541874471745711,0.26355,-0.615723,0.742188,-0.0247803
1541874471761719,0.26825,-0.612793,0.74292,-0.0230103
1541874471784723,0.273315,-0.60907,0.744263,-0.0202637
1541874471807755,0.27832,-0.604004,0.746643,-0.0161133
1541874471821770,0.283203,-0.598938,0.748962,-0.0103149
1541874471844784,0.287842,-0.594482,0.750793,-0.00292969
1541874471867798,0.292297,-0.59137,0.751526,0.00640869
1541874471881817,0.296509,-0.589111,0.751465,0.0180664
1541874471904835,0.300659,-0.58667,0.751282,0.0316162
1541874471926853,0.305298,-0.583435,0.75116,0.0465088
1541874471949871,0.310425,-0.57959,0.750854,0.0626831
1541874471964882,0.316162,-0.575562,0.749878,0.0802002
1541874471986936,0.321655,-0.570984,0.748779,0.098999
1541874472007916,0.327332,-0.56604,0.74707,0.119751
1541874472024929,0.332764,-0.560608,0.744934,0.141724
1541874472046947,0.337769,-0.555542,0.741638,0.164978
1541874472052953,0.342041,-0.55188,0.736511,0.189636
1541874472074970,0.34552,-0.549805,0.729248,0.215637
1541874472089982,0.348206,-0.54895,0.719849,0.243164
1541874472112999,0.349792,-0.548767,0.709045,0.271484
1541874472131013,0.350464,-0.549011,0.697021,0.299805
1541874472161037,0.350342,-0.549255,0.68457,0.326904
1541874472173045,0.349915,-0.549072,0.67218,0.352417
1541874472191060,0.349304,-0.547974,0.6604,0.376221
1541874472210075,0.348511,-0.546387,0.648987,0.398499
1541874472233094,0.347351,-0.545044,0.63739,0.419556
1541874472251103,0.345947,-0.543945,0.625549,0.439453
1541874472270122,0.343506,-0.54364,0.614197,0.457397
1541874472293145,0.341064,-0.543335,0.602966,0.474121
1541874472311136,0.338867,-0.542725,0.592468,0.48938
1541874472330170,0.337219,-0.541565,0.582764,0.503296
1541874472353184,0.335815,-0.540222,0.573975,0.515625
1541874472369200,0.334595,-0.53894,0.566162,0.526306
1541874472390217,0.333557,-0.537903,0.559204,0.5354
1541874472415237,0.332458,-0.537292,0.552795,0.543335
1541874472429247,0.33075,-0.537231,0.546814,0.550415
1541874472450245,0.328552,-0.537659,0.541321,0.556702
1541874472472282,0.326233,-0.538269,0.536255,0.562317
1541874472489294,0.324768,-0.538269,0.531738,0.567444
1541874472511306,0.324158,-0.537781,0.527466,0.572266
1541874472532329,0.323975,-0.537048,0.523376,0.576782
1541874472549337,0.323975,-0.536255,0.51947,0.580994
1541874472570359,0.323914,-0.535645,0.515869,0.584839
1541874472592412,0.323669,-0.535034,0.512817,0.588135
1541874472609406,0.323181,-0.534607,0.510315,0.591003
1541874472630405,0.32251,-0.53418,0.508484,0.593323
1541874472652422,0.321777,-0.533752,0.507141,0.595215
1541874472669440,0.32074,-0.533325,0.506348,0.596924
1541874472690454,0.319275,-0.532959,0.505981,0.598328
1541874472712470,0.317322,-0.532898,0.50592,0.599426
1541874472731485,0.315002,-0.53302,0.506104,0.600342
1541874472750501,0.312683,-0.533081,0.506714,0.601074
1541874472780524,0.310852,-0.532837,0.507568,0.601501
1541874472790511,0.309204,-0.532471,0.508484,0.601868
1541874472810542,0.307556,-0.532288,0.509399,0.602173
1541874472832565,0.305969,-0.531982,0.510315,0.602417
1541874472850560,0.304443,-0.531677,0.511169,0.602722
1541874472870594,0.30304,-0.531433,0.511902,0.603088
1541874472892647,0.301636,-0.531128,0.512573,0.603394
1541874472918632,0.300476,-0.530762,0.513306,0.603699
1541874472930641,0.299438,-0.530334,0.514099,0.603943
1541874472952660,0.298767,-0.529968,0.515015,0.603821
1541874472970655,0.298523,-0.529419,0.515869,0.603699
1541874472990688,0.298645,-0.528748,0.516724,0.603455
1541874473008685,0.29895,-0.528198,0.517395,0.60321
1541874473030702,0.299072,-0.527893,0.517944,0.602905
1541874473050737,0.299377,-0.527466,0.518738,0.602539
1541874473067749,0.299805,-0.526855,0.51947,0.602173
1541874473090766,0.300049,-0.526489,0.519958,0.60199
1541874473110774,0.299683,-0.526611,0.519958,0.602051
1541874473127797,0.298828,-0.526978,0.519836,0.602295
1541874473150814,0.297852,-0.5271,0.519836,0.6026
1541874473169829,0.296448,-0.527405,0.519836,0.603088
1541874473195850,0.294556,-0.527649,0.519958,0.603699
1541874473210862,0.291992,-0.528015,0.520203,0.60437
1541874473229875,0.288391,-0.528748,0.520569,0.605225
1541874473252895,0.283508,-0.529724,0.520813,0.606384
1541874473270910,0.277771,-0.530762,0.520935,0.608093
1541874473291926,0.271118,-0.532043,0.521057,0.609863
1541874473319950,0.264221,-0.533386,0.521179,0.611572
1541874473330959,0.257446,-0.534363,0.521545,0.613342
1541874473351972,0.25061,-0.535217,0.521912,0.615051
1541874473372988,0.243652,-0.536072,0.522278,0.616821
1541874473397999,0.236816,-0.536926,0.522888,0.618164
1541874473412019,0.230408,-0.537598,0.524048,0.619019
1541874473433036,0.224731,-0.537537,0.525818,0.61969
1541874473451050,0.218933,-0.537659,0.527466,0.620239
1541874473472067,0.21228,-0.538635,0.528564,0.620789
1541874473493083,0.205139,-0.540161,0.529236,0.621277
1541874473510097,0.197937,-0.542053,0.52948,0.621826
1541874473531114,0.190369,-0.543945,0.529419,0.622498
1541874473553130,0.182434,-0.546204,0.529236,0.623108
1541874473577130,0.1745,-0.548645,0.529114,0.623352
1541874473598166,0.16687,-0.551147,0.529114,0.62323
1541874473607169,0.159607,-0.553955,0.528992,0.622681
1541874473630190,0.152954,-0.55658,0.528992,0.622009
1541874473651208,0.146484,-0.559326,0.528748,0.621338
1541874473667220,0.139832,-0.562439,0.527893,0.620789
1541874473690238,0.132874,-0.56604,0.526306,0.620422
1541874473712235,0.125366,-0.569946,0.524109,0.6203
1541874473727257,0.117676,-0.573486,0.521912,0.620361
1541874473750286,0.110413,-0.57666,0.520142,0.6203
1541874473772282,0.104187,-0.579529,0.518677,0.619812
1541874473786314,0.0986328,-0.582458,0.517517,0.619019
1541874473810367,0.0946655,-0.583984,0.517578,0.618103
1541874473832330,0.0911865,-0.585815,0.517578,0.616943
1541874473853367,0.0884399,-0.587036,0.518127,0.615662
1541874473870380,0.0862427,-0.58783,0.51886,0.614624
1541874473892377,0.0839844,-0.588257,0.519653,0.613892
1541874473913415,0.0820923,-0.588623,0.519653,0.61377
1541874473930429,0.0797729,-0.588928,0.518616,0.614685
1541874473952444,0.078125,-0.588745,0.517944,0.615601
1541874473966451,0.0760498,-0.588257,0.517273,0.616943
1541874473990464,0.0754395,-0.586792,0.517822,0.61792
1541874474012491,0.0758667,-0.584656,0.518188,0.619568
1541874474026499,0.0744019,-0.58374,0.516785,0.621765
1541874474049520,0.071167,-0.585693,0.512512,0.62384
1541874474072538,0.0640869,-0.587402,0.507874,0.626831
1541874474093556,0.0603638,-0.587341,0.504944,0.629517
1541874474109564,0.0567627,-0.587219,0.502075,0.632324
1541874474132585,0.0526123,-0.587769,0.49884,0.634766
1541874474153638,0.0474854,-0.588928,0.495056,0.637024
1541874474169608,0.0418091,-0.589722,0.49115,0.639709
1541874474192633,0.0356445,-0.590637,0.487061,0.642334
1541874474213644,0.0292358,-0.591675,0.483093,0.644653
1541874474229646,0.0230713,-0.592529,0.480103,0.646423
1541874474252680,0.017395,-0.593018,0.478088,0.647644
1541874474280702,0.0123291,-0.592957,0.477051,0.64856
1541874474289690,0.00671387,-0.593079,0.476257,0.649109
1541874474312728,0.000671387,-0.593628,0.47583,0.648926
1541874474333744,-0.00518799,-0.594116,0.47583,0.648499
1541874474349746,-0.0112915,-0.594788,0.475464,0.64801
1541874474372774,-0.0184937,-0.59613,0.474365,0.647522
1541874474393826,-0.0258789,-0.597656,0.473145,0.646729
1541874474409786,-0.0324097,-0.598938,0.471924,0.646118
1541874474432823,-0.0379639,-0.599915,0.470886,0.64563
1541874474453838,-0.0429077,-0.600525,0.47052,0.645081
1541874474468850,-0.0472412,-0.60083,0.470276,0.644714
1541874474492869,-0.052002,-0.601318,0.469543,0.644409
1541874474513885,-0.0561523,-0.601929,0.468628,0.644104
1541874474529878,-0.0593262,-0.602783,0.467529,0.64386
1541874474559901,-0.0629272,-0.604736,0.464478,0.64386
1541874474573972,-0.0705566,-0.608154,0.458984,0.643799
1541874474588945,-0.0791016,-0.610962,0.454712,0.643188
1541874474612962,-0.0830688,-0.612366,0.452881,0.6427
1541874474634972,-0.0848389,-0.614136,0.450928,0.64209
1541874474657989,-0.0866089,-0.617981,0.447021,0.64093
1541874474672009,-0.0895996,-0.623718,0.44165,0.638672
1541874474695027,-0.0936279,-0.629211,0.436462,0.63623
1541874474709043,-0.0968018,-0.63324,0.432678,0.634399
1541874474732056,-0.0975342,-0.635925,0.430115,0.633301
1541874474755074,-0.0971069,-0.638123,0.42804,0.632568
1541874474776126,-0.0957031,-0.639587,0.427063,0.631958
1541874474792104,-0.092041,-0.639832,0.42865,0.631165
1541874474815122,-0.085144,-0.638306,0.432556,0.631042
1541874474836137,-0.0771484,-0.636414,0.43689,0.631042
1541874474852151,-0.0695801,-0.633972,0.440552,0.631775
1541874474875168,-0.0634155,-0.631714,0.443359,0.63269
1541874474896221,-0.0576172,-0.629272,0.445923,0.633911
1541874474912194,-0.050415,-0.626465,0.448975,0.635132
1541874474935199,-0.0419312,-0.622559,0.45282,0.636841
1541874474956232,-0.0324707,-0.618103,0.456177,0.639343
1541874474972227,-0.0241089,-0.614014,0.457886,0.642395
1541874474995263,-0.0159912,-0.611206,0.457764,0.645386
1541874475016316,-0.00701904,-0.608154,0.457092,0.648987
1541874475032275,0.00305176,-0.604309,0.456848,0.65271
1541874475055310,0.0147095,-0.600403,0.45697,0.656067
1541874475076327,0.0273438,-0.596558,0.456665,0.659363
1541874475092331,0.0391846,-0.593201,0.4552,0.662781
1541874475115357,0.0497437,-0.590088,0.453125,0.666321
1541874475136374,0.0587158,-0.586914,0.451294,0.669617
1541874475152378,0.0661621,-0.583435,0.450623,0.672424
1541874475175404,0.071167,-0.580933,0.450439,0.674133
1541874475196422,0.072937,-0.579773,0.450684,0.674866
1541874475212415,0.0718994,-0.579834,0.451172,0.674561
1541874475235451,0.0680542,-0.580872,0.452148,0.673401
1541874475256468,0.0620728,-0.58252,0.454102,0.671265
1541874475272465,0.0557861,-0.584229,0.457275,0.668152
1541874475295499,0.0497437,-0.585815,0.461304,0.66449
1541874475316515,0.0432129,-0.587891,0.464661,0.660767
1541874475331520,0.0358276,-0.59082,0.466431,0.657288
1541874475355538,0.0286865,-0.593933,0.467957,0.653748
1541874475376554,0.0234375,-0.595886,0.470703,0.650208
1541874475391556,0.0216675,-0.597229,0.474365,0.646423
1541874475414592,0.0223999,-0.598633,0.4776,0.6427
1541874475436602,0.0238647,-0.601074,0.479553,0.638855
1541874475451602,0.0247803,-0.604858,0.480957,0.634155
1541874475474675,0.0266724,-0.608765,0.483826,0.628113
1541874475496653,0.0302734,-0.612244,0.489014,0.620544
1541874475511650,0.034668,-0.615479,0.495789,0.611694
1541874475534681,0.0363159,-0.619751,0.502686,0.601563
1541874475555703,0.0353394,-0.624573,0.510559,0.589905
1541874475571697,0.0339966,-0.628723,0.519897,0.577271
1541874475594725,0.0322266,-0.632507,0.530151,0.563782
1541874475617752,0.0302124,-0.63623,0.540833,0.549316
1541874475632764,0.0279541,-0.640259,0.551331,0.534119
1541874475654762,0.0244751,-0.644409,0.561462,0.518555
1541874475677798,0.0199585,-0.648743,0.570923,0.502747
1541874475698799,0.0150146,-0.652832,0.579956,0.487061
1541874475714825,0.0105591,-0.657227,0.588257,0.471008
1541874475737843,0.00769043,-0.661926,0.595886,0.454651
1541874475765871,0.00616455,-0.666565,0.602844,0.438416
1541874475774868,0.00506592,-0.670593,0.609436,0.422852
1541874475797894,0.00341797,-0.674011,0.616089,0.407593
1541874475818891,0.00128174,-0.677368,0.622131,0.392517
1541874475834903,-0.00244141,-0.681091,0.627686,0.377014
1541874475857936,-0.0067749,-0.684326,0.633179,0.361633
1541874475878958,-0.0144043,-0.687805,0.638733,0.344604
1541874475894952,-0.0241699,-0.690796,0.644775,0.326355
1541874475917987,-0.0354614,-0.692932,0.651672,0.306519
1541874475939005,-0.0480347,-0.694641,0.658691,0.285095
1541874475954998,-0.0614014,-0.696167,0.665405,0.262329
1541874475978032,-0.0753784,-0.697388,0.671326,0.239319
1541874475999051,-0.0894165,-0.697449,0.677246,0.216614
1541874476015055,-0.103516,-0.696472,0.683044,0.194153
1541874476038076,-0.117554,-0.695068,0.688171,0.171692
1541874476059082,-0.131531,-0.693237,0.692688,0.149353
1541874476075093,-0.14502,-0.690613,0.69696,0.127441
1541874476098114,-0.157349,-0.68689,0.701599,0.105896
1541874476119126,-0.168701,-0.682495,0.706055,0.0848999
1541874476135140,-0.179565,-0.678833,0.709045,0.0645142
1541874476157171,-0.19043,-0.675598,0.710876,0.0446777
1541874476179190,-0.201294,-0.671143,0.712952,0.0267944
1541874476195200,-0.211792,-0.666138,0.715088,0.00952148
1541874476217219,-0.221985,-0.661255,0.716492,-0.00836182
1541874476238240,-0.232239,-0.656616,0.717102,-0.0266113
1541874476255252,-0.242065,-0.652527,0.716675,-0.0449829
1541874476277280,-0.251343,-0.648804,0.715515,-0.0628052
1541874476298286,-0.260498,-0.644226,0.7146,-0.0805054
1541874476314279,-0.269958,-0.638611,0.713989,-0.0979004
1541874476337298,-0.279907,-0.633057,0.712463,-0.115417
1541874476358334,-0.29071,-0.627686,0.709778,-0.133301
1541874476374327,-0.302429,-0.622803,0.705505,-0.151489
1541874476397362,-0.314331,-0.61676,0.701477,-0.169678
1541874476418417,-0.326111,-0.609741,0.697937,-0.186462
1541874476434375,-0.336487,-0.602844,0.694397,-0.203003
1541874476457394,-0.345398,-0.596313,0.690735,-0.219238
1541874476478419,-0.35376,-0.5896,0.687622,-0.233337
1541874476494433,-0.361145,-0.582764,0.686157,-0.243408
1541874476517449,-0.368347,-0.575562,0.685425,-0.251648
1541874476523463,-0.375244,-0.569519,0.684021,-0.258789
1541874476545464,-0.381226,-0.565247,0.682556,-0.263306
1541874476562486,-0.386597,-0.560974,0.68219,-0.265503
1541874476583502,-0.391846,-0.556458,0.682495,-0.266541
1541874476605528,-0.395203,-0.554016,0.68219,-0.267273
1541874476621540,-0.397156,-0.552185,0.682556,-0.267517
1541874476642557,-0.399048,-0.549622,0.683411,-0.267578
1541874476665576,-0.400574,-0.548218,0.683533,-0.267944
1541874476682573,-0.40155,-0.547546,0.683167,-0.26886
1541874476702604,-0.403015,-0.546448,0.682495,-0.270569
1541874476725622,-0.40509,-0.544617,0.681702,-0.273132
1541874476741637,-0.407349,-0.542847,0.680725,-0.275757
1541874476762647,-0.409546,-0.541077,0.679626,-0.278625
1541874476794676,-0.411926,-0.539063,0.678772,-0.281067
1541874476800682,-0.414063,-0.537109,0.678284,-0.282776
1541874476822699,-0.416199,-0.535034,0.678406,-0.283386
1541874476845717,-0.417908,-0.533142,0.679443,-0.281982
1541874476867769,-0.419739,-0.531067,0.681335,-0.278503
1541874476882729,-0.420837,-0.529602,0.684143,-0.272766
1541874476905799,-0.421326,-0.52887,0.687805,-0.264221
1541874476921765,-0.42041,-0.530029,0.691345,-0.253723
1541874476945775,-0.418579,-0.532349,0.695129,-0.241211
1541874476965810,-0.416565,-0.534668,0.699219,-0.227417
1541874476980818,-0.413391,-0.537964,0.703369,-0.212158
1541874477002835,-0.407959,-0.542908,0.707458,-0.195862
1541874477025841,-0.401184,-0.547974,0.71167,-0.179688
1541874477040859,-0.394165,-0.553101,0.71521,-0.165039
1541874477062888,-0.386536,-0.559082,0.718018,-0.149963
1541874477085909,-0.376343,-0.56781,0.719421,-0.135803
1541874477101911,-0.364685,-0.578308,0.719727,-0.120789
1541874477122933,-0.351868,-0.588379,0.720703,-0.103271
1541874477145952,-0.337952,-0.596497,0.723145,-0.0837402
1541874477161956,-0.323608,-0.603455,0.726013,-0.0635376
1541874477182981,-0.308899,-0.610474,0.728088,-0.0415649
1541874477205995,-0.291809,-0.618164,0.729614,-0.0197144
1541874477221993,-0.273987,-0.625488,0.73053,0.000915527
1541874477243064,-0.256897,-0.631653,0.731079,0.0230713
1541874477266038,-0.239746,-0.636658,0.731506,0.0462646
1541874477282041,-0.220703,-0.641235,0.73175,0.0679932
1541874477303076,-0.201477,-0.645813,0.73114,0.0883789
1541874477334100,-0.18335,-0.65033,0.729187,0.108337
1541874477342102,-0.165833,-0.653015,0.7276,0.128906
1541874477363119,-0.1474,-0.653564,0.727234,0.149353
1541874477386138,-0.12738,-0.654236,0.726379,0.167664
1541874477402155,-0.109619,-0.655273,0.723999,0.185608
1541874477423170,-0.0942383,-0.65509,0.721558,0.203186
1541874477445184,-0.0783081,-0.655396,0.718262,0.220154
1541874477462201,-0.0616455,-0.656921,0.713562,0.235535
1541874477483218,-0.0449219,-0.658813,0.707764,0.250977
1541874477505215,-0.0286865,-0.659546,0.702393,0.266174
1541874477523246,-0.0129395,-0.658875,0.697693,0.280884
1541874477543264,0.00274658,-0.659302,0.691833,0.294312
1541874477561259,0.0175781,-0.660095,0.685181,0.307312
1541874477583293,0.03125,-0.660583,0.678223,0.320313
1541874477603312,0.0435791,-0.661194,0.670593,0.333435
1541874477621326,0.0549316,-0.662048,0.662292,0.346436
1541874477645325,0.0661011,-0.662415,0.654053,0.359253
1541874477663339,0.0776978,-0.661377,0.646973,0.371399
1541874477688361,0.0891113,-0.659607,0.640564,0.382996
1541874477703371,0.0994873,-0.65741,0.634277,0.394409
1541874477723441,0.10907,-0.653992,0.629517,0.405029
1541874477741420,0.118958,-0.649109,0.626465,0.414734
1541874477764433,0.129211,-0.643799,0.624207,0.423279
1541874477783457,0.138916,-0.639343,0.620972,0.43158
1541874477801463,0.14624,-0.637085,0.615601,0.440186
1541874477823465,0.150574,-0.635864,0.609497,0.448792
1541874477850502,0.154358,-0.633911,0.604553,0.456909
1541874477861508,0.158997,-0.630371,0.601196,0.4646
1541874477883513,0.164307,-0.626648,0.598083,0.471741
1541874477912574,0.168884,-0.623596,0.594421,0.47876
1541874477921547,0.172607,-0.621033,0.590454,0.485596
1541874477943579,0.175659,-0.618896,0.586853,0.491577
1541874477963594,0.178467,-0.61676,0.584229,0.496338
1541874477979591,0.181274,-0.614563,0.582764,0.499817
1541874478002605,0.184509,-0.612183,0.582336,0.502075
1541874478023637,0.187866,-0.61084,0.581726,0.503174
1541874478040637,0.189758,-0.611145,0.580872,0.503052
1541874478062654,0.190308,-0.612427,0.580994,0.501099
1541874478083688,0.190369,-0.613342,0.583374,0.497192
1541874478100699,0.191162,-0.613831,0.587341,0.491577
1541874478122700,0.191589,-0.614502,0.592346,0.484497
1541874478143736,0.191589,-0.616028,0.597717,0.476013
1541874478159749,0.190125,-0.618164,0.603455,0.466431
1541874478182748,0.187195,-0.620483,0.609863,0.455994
1541874478203819,0.183044,-0.623108,0.61676,0.444702
1541874478219796,0.178833,-0.625977,0.623718,0.432556
1541874478242795,0.174927,-0.628723,0.630737,0.419739
1541874478263827,0.171326,-0.631531,0.637451,0.406799
1541874478279862,0.166626,-0.634949,0.643311,0.393982
1541874478302863,0.160278,-0.639221,0.648315,0.381287
1541874478323877,0.152527,-0.644165,0.652893,0.367981
1541874478339911,0.144592,-0.649719,0.656982,0.353943
1541874478362889,0.137939,-0.654419,0.660767,0.340698
1541874478383905,0.131653,-0.658569,0.664368,0.327881
1541874478399972,0.125122,-0.662781,0.667603,0.315247
1541874478422938,0.118164,-0.66687,0.670715,0.302368
1541874478444953,0.110657,-0.670959,0.67395,0.288696
1541874478460019,0.102661,-0.674805,0.677368,0.274292
1541874478483003,0.093689,-0.678528,0.680969,0.259033
1541874478505017,0.0845337,-0.682495,0.684143,0.242798
1541874478520067,0.0753174,-0.686096,0.687439,0.225891
1541874478543049,0.0661011,-0.688843,0.69104,0.208801
1541874478565055,0.057373,-0.690979,0.694641,0.19165
1541874478595072,0.0487671,-0.69281,0.698059,0.174194
1541874478603078,0.0401611,-0.694885,0.700684,0.156677
1541874478625094,0.0317383,-0.697693,0.701721,0.140808
1541874478646131,0.0231323,-0.700806,0.701965,0.124695
1541874478670130,0.0136719,-0.703735,0.702148,0.107605
1541874478693151,0.00402832,-0.706665,0.701843,0.0899048
1541874478707213,-0.00549316,-0.708557,0.702026,0.0716553
1541874478724173,-0.0152588,-0.710144,0.701965,0.0525513
1541874478745199,-0.0253296,-0.711853,0.701111,0.0326538
1541874478768226,-0.0361938,-0.713318,0.699768,0.0126343
1541874478783238,-0.0474243,-0.714417,0.69812,-0.00665283
1541874478805237,-0.0585327,-0.714722,0.696533,-0.0251465
1541874478826256,-0.0698242,-0.714539,0.694763,-0.0435181
1541874478843280,-0.0809937,-0.714661,0.692139,-0.06073
1541874478865285,-0.0913086,-0.714966,0.688782,-0.0775146
1541874478886319,-0.100952,-0.7146,0.685913,-0.0936279
1541874478902369,-0.110291,-0.713684,0.683044,-0.109314
1541874478925351,-0.119202,-0.71283,0.67981,-0.124817
1541874478946369,-0.126831,-0.71228,0.676208,-0.138794
1541874478962381,-0.134338,-0.711914,0.672485,-0.151428
1541874478985378,-0.141052,-0.711121,0.669128,-0.163391
1541874479006394,-0.146973,-0.709961,0.666199,-0.174927
1541874479022407,-0.151611,-0.709778,0.662354,-0.185852
1541874479045444,-0.155151,-0.710022,0.658386,-0.195862
1541874479073466,-0.158203,-0.710327,0.654663,-0.204651
1541874479082474,-0.161072,-0.71051,0.651184,-0.212585
1541874479105478,-0.163513,-0.710999,0.647705,-0.219604
1541874479126509,-0.16571,-0.711365,0.644653,-0.225708
1541874479150526,-0.167969,-0.711548,0.641785,-0.231445
1541874479165538,-0.17041,-0.712036,0.638916,-0.236145
1541874479186556,-0.172791,-0.712646,0.63623,-0.239868
1541874479202563,-0.175354,-0.713074,0.634033,-0.242432
