timestamp,roll,pitch,yaw
1541872956709774,-1.33104,-0.690946,-2.52702
1541872956726769,-1.32028,-0.69611,-2.53717
1541872956748823,-1.31044,-0.703012,-2.54972
1541872956769824,-1.29867,-0.71277,-2.56544
1541872956786838,-1.28352,-0.723655,-2.58309
1541872956808848,-1.26572,-0.734889,-2.60215
1541872956829873,-1.24798,-0.746289,-2.62318
1541872956846886,-1.23519,-0.757627,-2.64734
1541872956868901,-1.22762,-0.768145,-2.67369
1541872956889958,-1.21859,-0.777301,-2.703
1541872956905916,-1.20699,-0.7866,-2.73564
1541872956928938,-1.1968,-0.794246,-2.77185
1541872956949972,-1.18927,-0.798933,-2.81122
1541872956965976,-1.18228,-0.79998,-2.85266
1541872956988994,-1.17458,-0.797243,-2.89491
1541872957010022,-1.17005,-0.790907,-2.93624
1541872957026017,-1.16812,-0.78165,-2.97597
1541872957049034,-1.1709,-0.770673,-3.0128
1541872957070071,-1.17493,-0.757529,-3.0475
1541872957086065,-1.17975,-0.743376,-3.08026
1541872957109085,-1.18494,-0.72964,-3.11228
1541872957139123,-1.18927,-0.798933,-2.81122
1541872957146114,-1.20576,-0.703162,3.11673
1541872957157124,-1.18228,-0.79998,-2.85266
1541872957169148,-1.22347,-0.690627,3.09597
1541872957192168,-1.24043,-0.679663,3.07261
1541872957206183,-1.26244,-0.671741,3.05233
1541872957229183,-1.27303,-0.6681,3.02678
1541872957252215,-1.28166,-0.662495,2.99824
1541872957273273,-1.30488,-0.655182,2.98036
1541872957289234,-1.31521,-0.648688,2.95678
1541872957312253,-1.32279,-0.638623,2.92997
1541872957333281,-1.34151,-0.627045,2.91144
1541872957349301,-1.35062,-0.618306,2.88983
1541872957371319,-1.3543,-0.609602,2.86372
1541872957393318,-1.3739,-0.597176,2.84707
1541872957409351,-1.38715,-0.589948,2.82975
1541872957431365,-1.38955,-0.583673,2.80435
1541872957452386,-1.39726,-0.578719,2.78086
1541872957469383,-1.40645,-0.573078,2.76081
1541872957499424,-1.4158,-0.568185,2.74128
1541872957512435,-1.42414,-0.562975,2.72216
1541872957529449,-1.43125,-0.557459,2.70314
1541872957551459,-1.43701,-0.552292,2.68313
1541872957572485,-1.44109,-0.54895,2.66267
1541872957589500,-1.4442,-0.548033,2.64226
1541872957611501,-1.45123,-0.545494,2.62288
1541872957632534,-1.45616,-0.542868,2.60403
1541872957649548,-1.46058,-0.541369,2.58496
1541872957671546,-1.46606,-0.540012,2.56633
1541872957692621,-1.47376,-0.538588,2.54832
1541872957708579,-1.47949,-0.536278,2.53044
1541872957731597,-1.48261,-0.533458,2.51302
1541872957752669,-1.48601,-0.530129,2.49609
1541872957769633,-1.48967,-0.526771,2.47938
1541872957791645,-1.49216,-0.522918,2.46419
1541872957814685,-1.49487,-0.518225,2.4508
1541872957829696,-1.49756,-0.512741,2.43867
1541872957851696,-1.49953,-0.507355,2.42747
1541872957872731,-1.50008,-0.502754,2.41693
1541872957888737,-1.49922,-0.498251,2.40722
1541872957911756,-1.49894,-0.493783,2.39872
1541872957932782,-1.49738,-0.488481,2.39099
1541872957948795,-1.49375,-0.483479,2.38381
1541872957971814,-1.4899,-0.479756,2.37718
1541872957992832,-1.48704,-0.476853,2.37127
1541872958008830,-1.48543,-0.474482,2.36611
1541872958031863,-1.48424,-0.472594,2.36183
1541872958052916,-1.48175,-0.471928,2.35768
1541872958068894,-1.47958,-0.472404,2.35401
1541872958091912,-1.47784,-0.473418,2.35074
1541872958113931,-1.4768,-0.474598,2.34791
1541872958128942,-1.47689,-0.47603,2.34535
1541872958151962,-1.47909,-0.477657,2.34313
1541872958173978,-1.48154,-0.479163,2.34111
1541872958188979,-1.48241,-0.480233,2.33918
1541872958212004,-1.48333,-0.480999,2.33753
1541872958234021,-1.48448,-0.481375,2.33617
1541872958249042,-1.48586,-0.48132,2.33533
1541872958272062,-1.48737,-0.480412,2.33495
1541872958294061,-1.48889,-0.479108,2.33495
1541872958309091,-1.48962,-0.477678,2.33489
1541872958332112,-1.49085,-0.475564,2.33518
1541872958354113,-1.49295,-0.472871,2.33619
1541872958369142,-1.49511,-0.469739,2.33724
1541872958392160,-1.49692,-0.466252,2.33846
1541872958414158,-1.49909,-0.461624,2.34023
1541872958429190,-1.50113,-0.455257,2.34268
1541872958452209,-1.50207,-0.449357,2.34606
1541872958474209,-1.50347,-0.444183,2.3504
1541872958495245,-1.50555,-0.438758,2.35574
1541872958512260,-1.50738,-0.432965,2.36197
1541872958534259,-1.50854,-0.427244,2.36811
1541872958555330,-1.51058,-0.42282,2.37451
1541872958572308,-1.51305,-0.417388,2.38182
1541872958594319,-1.51628,-0.410536,2.39102
1541872958615345,-1.51925,-0.402361,2.402
1541872958632357,-1.52097,-0.393472,2.41412
1541872958654368,-1.5215,-0.384771,2.4268
1541872958683417,-1.52078,-0.378069,2.44003
1541872958692389,-1.51896,-0.374113,2.45341
1541872958714425,-1.51817,-0.372314,2.46793
1541872958743446,-1.51971,-0.37193,2.48396
1541872958751438,-1.52209,-0.370608,2.50013
1541872958774471,-1.52437,-0.368876,2.51674
1541872958795493,-1.52433,-0.367788,2.53368
1541872958811505,-1.52724,-0.366505,2.55113
1541872958834526,-1.5297,-0.364307,2.56962
1541872958855542,-1.5312,-0.360992,2.58894
1541872958871555,-1.53411,-0.356665,2.60976
1541872958894574,-1.53696,-0.351504,2.63127
1541872958915592,-1.53915,-0.346458,2.65301
1541872958931606,-1.54273,-0.340828,2.67589
1541872958954626,-1.54696,-0.334325,2.70011
1541872958975677,-1.55127,-0.327431,2.72574
1541872958991657,-1.5557,-0.320357,2.75209
1541872959014672,-1.56045,-0.312771,2.77929
1541872959036673,-1.56643,-0.305708,2.80706
1541872959051703,-1.57276,-0.299149,2.83542
1541872959074723,-1.57875,-0.292882,2.86459
1541872959096721,-1.58462,-0.285787,2.89482
1541872959111733,-1.59055,-0.278078,2.92584
1541872959118740,-1.59565,-0.269932,2.95722
1541872959139778,-1.59976,-0.261815,2.98869
1541872959162794,-1.60342,-0.253718,3.02027
1541872959178808,-1.60589,-0.245455,3.05133
1541872959199821,-1.60735,-0.236808,3.08255
1541872959222842,-1.60841,-0.227048,3.11356
1541872959239860,-1.60755,-0.217332,-3.13906
1541872959259875,-1.60464,-0.208073,-3.10889
1541872959281928,-1.60007,-0.199009,-3.07871
1541872959298908,-1.59439,-0.19052,-3.04894
1541872959319924,-1.58801,-0.182719,-3.01928
1541872959341943,-1.58166,-0.175304,-2.98937
1541872959358938,-1.57487,-0.168577,-2.95932
1541872959379975,-1.56744,-0.163645,-2.92955
1541872959401992,-1.55938,-0.159093,-2.90066
1541872959419006,-1.55164,-0.155347,-2.87245
1541872959440023,-1.54309,-0.153002,-2.84531
1541872959462041,-1.53635,-0.149616,-2.8187
1541872959479057,-1.53067,-0.145609,-2.79237
1541872959500073,-1.52377,-0.141016,-2.76648
1541872959522090,-1.51583,-0.137008,-2.7408
1541872959539106,-1.50746,-0.13342,-2.71528
1541872959560122,-1.4993,-0.130922,-2.68974
1541872959582176,-1.49133,-0.129005,-2.6643
1541872959599194,-1.48435,-0.127673,-2.63922
1541872959620173,-1.47831,-0.127861,-2.61396
1541872959642225,-1.47374,-0.130014,-2.58807
1541872959659204,-1.47084,-0.133713,-2.56139
1541872959680222,-1.46892,-0.138585,-2.53423
1541872959702240,-1.46778,-0.143938,-2.5062
1541872959719254,-1.46595,-0.148708,-2.47703
1541872959740270,-1.46403,-0.151422,-2.44539
1541872959762270,-1.46418,-0.15285,-2.41153
1541872959780285,-1.46782,-0.152407,-2.37603
1541872959800315,-1.47314,-0.150826,-2.33954
1541872959822340,-1.48058,-0.148503,-2.30207
1541872959838351,-1.48752,-0.147546,-2.26435
1541872959860366,-1.49437,-0.148511,-2.22672
1541872959882388,-1.50205,-0.150375,-2.18922
1541872959898401,-1.50908,-0.151931,-2.15108
1541872959920400,-1.51563,-0.15352,-2.11204
1541872959942473,-1.52062,-0.155375,-2.0724
1541872959960452,-1.52348,-0.157599,-2.03273
1541872959979504,-1.52301,-0.159861,-1.99356
1541872960002487,-1.51902,-0.16237,-1.95552
1541872960020502,-1.51369,-0.164699,-1.91898
1541872960039518,-1.50723,-0.167998,-1.88387
1541872960069543,-1.50129,-0.171095,-1.85069
1541872960080551,-1.49699,-0.17356,-1.82049
1541872960099566,-1.49358,-0.174632,-1.79405
1541872960122586,-1.49107,-0.173953,-1.77106
1541872960140596,-1.49036,-0.171626,-1.75116
1541872960159652,-1.4906,-0.168199,-1.73428
1541872960182635,-1.49124,-0.164109,-1.72008
1541872960200647,-1.49223,-0.159046,-1.70821
1541872960219668,-1.49283,-0.15255,-1.698
1541872960242685,-1.49341,-0.145339,-1.68909
1541872960260700,-1.49456,-0.138245,-1.68151
1541872960279696,-1.49747,-0.131683,-1.67516
1541872960302734,-1.50189,-0.125634,-1.66968
1541872960320749,-1.50774,-0.119621,-1.66478
1541872960339764,-1.51445,-0.114418,-1.65984
1541872960357761,-1.52154,-0.10952,-1.65434
1541872960380798,-1.52829,-0.10568,-1.64865
1541872960399815,-1.53472,-0.103742,-1.64334
1541872960417820,-1.54253,-0.104261,-1.63878
1541872960440843,-1.553,-0.109771,-1.63543
1541872960459864,-1.5593,-0.121663,-1.63407
1541872960477879,-1.56099,-0.131273,-1.62935
1541872960500879,-1.56205,-0.135791,-1.62245
1541872960519913,-1.56259,-0.139613,-1.61681
1541872960537928,-1.56161,-0.14382,-1.61358
1541872960560947,-1.56213,-0.147081,-1.61143
1541872960580964,-1.56186,-0.148065,-1.60853
1541872960596958,-1.55947,-0.147426,-1.60481
1541872960619995,-1.55673,-0.146304,-1.60046
1541872960640996,-1.5545,-0.145381,-1.59622
1541872960657018,-1.55232,-0.144403,-1.59309
1541872960687032,-1.54943,-0.143607,-1.59018
1541872960701063,-1.54628,-0.142815,-1.58753
1541872960717068,-1.54221,-0.141528,-1.58555
1541872960740089,-1.53763,-0.139574,-1.58368
1541872960761103,-1.53326,-0.137611,-1.58241
1541872960777122,-1.52835,-0.135993,-1.58258
1541872960800126,-1.52366,-0.134727,-1.58363
1541872960821159,-1.51956,-0.134225,-1.58581
1541872960837164,-1.51651,-0.133708,-1.58851
1541872960860190,-1.51227,-0.134429,-1.59244
1541872960881208,-1.50818,-0.136325,-1.59711
1541872960904263,-1.50292,-0.140283,-1.60339
1541872960919239,-1.49779,-0.145644,-1.61087
1541872960942250,-1.49266,-0.152207,-1.61971
1541872960956264,-1.48609,-0.160585,-1.63058
1541872960979302,-1.48039,-0.168938,-1.64265
1541872961009313,-1.47548,-0.182566,-1.65721
1541872961032319,-1.46418,-0.200064,-1.67266
1541872961039323,-1.45615,-0.210134,-1.68525
1541872961062361,-1.44881,-0.213449,-1.69778
1541872961083378,-1.43763,-0.214714,-1.71247
1541872961099377,-1.4289,-0.213813,-1.72874
1541872961122409,-1.42316,-0.210842,-1.74621
1541872961143428,-1.41808,-0.206322,-1.76424
1541872961159431,-1.4166,-0.201074,-1.78243
1541872961182460,-1.41808,-0.194913,-1.80119
1541872961203476,-1.41942,-0.18804,-1.82066
1541872961219480,-1.42139,-0.180377,-1.84071
1541872961249494,-1.42308,-0.171902,-1.86084
1541872961263562,-1.42481,-0.163251,-1.8804
