timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1541872971404877,15,-8,-13,16,5,8,15,8
1541872971404877,-9,-3,-2,3,-3,5,-35,-16
1541872971414891,-2,2,-2,-1,4,4,-1,-4
1541872971414891,-8,-9,-6,51,-6,-19,9,8
1541872971415890,-6,-2,3,-65,-11,5,17,2
1541872971415890,12,9,3,1,-4,-8,-15,0
1541872971427903,3,9,3,8,4,9,-9,-4
1541872971427903,-2,-1,9,-1,-2,4,-14,1
1541872971428891,-16,-14,3,-13,-2,-7,6,-8
1541872971428891,5,-6,-26,21,-4,-10,-9,6
1541872971430884,6,5,-5,-6,-2,-2,9,2
1541872971430884,1,3,12,-15,-4,6,0,15
1541872971449919,3,37,3,-31,-1,-6,-10,-11
1541872971449919,10,5,3,2,5,2,21,4
1541872971451920,-11,-10,-7,25,0,-2,8,-5
1541872971451920,-1,-1,-3,-16,-1,7,0,3
1541872971463933,-1,-12,-22,12,0,-8,-14,2
1541872971463933,2,7,7,9,2,0,-7,-4
1541872971470937,-1,3,-6,-12,1,2,-1,-5
1541872971470937,1,16,-10,-3,3,-4,6,1
1541872971487941,-9,-30,5,-33,-8,3,6,-4
1541872971487941,-8,-15,-5,-5,-4,-7,-26,-3
1541872971488943,-5,-12,7,-4,0,-6,3,1
1541872971488943,0,2,-3,7,-6,-2,-8,-10
1541872971524980,3,0,0,26,10,4,17,3
1541872971524980,10,8,4,-11,2,0,9,3
1541872971646093,-9,-2,1,-8,-7,2,-15,-3
1541872971646093,0,-2,-8,-21,-1,-3,-16,-7
1541872971647072,2,-12,-5,44,2,-7,33,22
1541872971647072,-7,-6,11,-10,0,7,7,-5
1541872971649083,2,-7,-2,7,8,2,-35,2
1541872971649083,-3,-1,-13,6,-4,0,39,2
1541872971699125,0,0,6,-48,-1,-6,-28,-4
1541872971699125,-8,-20,3,2,-1,-4,-4,-1
1541872971700107,-6,-4,-11,15,-10,0,5,-9
1541872971700107,7,-9,-4,17,-3,-17,23,2
1541872971701107,10,1,1,-8,6,-4,-7,8
1541872971701107,0,-10,-1,4,-4,-13,1,9
1541872971735155,7,5,-3,9,4,27,5,-11
1541872971735155,-14,-4,2,25,-4,-24,-1,1
1541872971744161,-4,1,2,-3,-1,7,-24,-6
1541872971744161,-3,-7,3,-8,1,5,20,0
1541872971744161,-13,5,3,7,1,-3,-28,-7
1541872971744161,-10,-24,-6,-3,-5,-1,8,3
1541872971746144,8,-1,1,4,1,2,7,4
1541872971746144,7,10,3,4,8,-2,-22,-12
1541872971758168,12,-1,1,-2,-1,1,51,19
1541872971758168,-29,-5,-3,-3,-8,3,-6,2
1541872971759157,3,-10,-4,-5,-13,-23,26,-1
1541872971759157,3,11,2,16,-2,0,-5,-3
1541872971760176,1,-2,1,-30,2,24,9,3
1541872971760176,-1,-3,-1,1,7,-15,2,2
1541872971764173,-8,0,10,5,-1,4,-16,-6
1541872971764173,3,4,-2,3,5,3,5,2
1541872971771219,-3,10,4,25,-17,-10,-19,-8
1541872971771219,3,-3,0,-15,0,8,30,13
1541872971787232,-11,4,-2,-33,1,-1,-40,-6
1541872971787232,3,-4,4,5,-4,-5,18,0
1541872971789181,-1,-17,-4,-4,-7,-4,-22,2
1541872971789181,-2,-1,1,4,-4,-4,-10,-9
1541872971810215,-4,-22,-12,35,12,-2,5,5
1541872971810215,8,27,13,16,1,5,9,-1
1541872971811216,1,3,4,-21,0,-19,-13,-11
1541872971811216,-8,-12,-18,7,1,3,1,4
1541872971832234,-4,18,3,-4,-5,-4,-10,4
1541872971832234,4,7,-7,15,11,0,-4,3
1541872971834216,2,-6,7,-5,2,1,7,3
1541872971834216,6,9,11,30,-3,-2,-42,-12
1541872971846245,0,-4,-14,-29,3,15,48,38
1541872971846245,-11,-16,11,18,-2,-8,-8,-2
1541872971862259,0,2,-2,-24,10,5,10,-11
1541872971862259,-2,-9,7,8,-1,-2,-26,20
1541872971870265,-6,6,0,16,6,-1,-23,-13
1541872971870265,-4,-7,-3,-22,-19,-8,30,-28
1541872971871266,4,-12,10,36,-1,-1,-14,55
1541872971871266,3,-9,-4,-44,2,7,21,-16
1541872971883276,4,37,-8,59,5,-6,8,-32
1541872971883276,7,-6,-1,-6,5,18,-7,23
1541872971892280,-12,1,5,8,-9,-37,-3,-37
1541872971892280,4,1,-1,-19,-18,-5,16,26
1541872971907291,1,-8,14,21,6,0,-20,2
1541872971907291,-8,11,-11,7,-5,5,-34,-47
1541872971909278,0,-9,-23,-40,3,28,54,-3
1541872971909278,8,7,21,21,2,-7,4,5
1541872971930315,6,4,10,-5,-8,-9,20,16
1541872971930315,-3,-6,-3,3,5,1,-41,-5
1541872971932316,-9,10,-14,36,0,1,6,0
1541872971932316,-12,-18,3,-27,-5,-11,-8,-25
1541872971960340,14,9,-30,-31,-1,4,1,-6
1541872971960340,-46,-4,-6,9,1,0,2,10
1541872971961337,31,-9,4,-11,-3,-3,-8,1
1541872971961337,-20,-7,0,12,-1,1,22,-15
1541872971968329,0,-16,5,-19,2,-2,-17,2
1541872971968329,12,-12,8,6,0,-3,6,11
1541872971981357,-4,9,-8,-31,-6,4,0,4
1541872971981357,-4,-7,-3,14,7,5,-9,-23
1541872971990365,-6,-12,3,34,-5,-10,-37,-1
1541872971990365,16,2,-1,-6,-5,-1,41,0
1541872971991346,-25,-7,2,12,5,2,-9,1
1541872971991346,8,6,-35,-61,-8,-1,-11,8
1541872972004375,-21,-10,-17,-6,-10,-3,40,-16
1541872972004375,4,1,-10,26,-1,5,-5,10
1541872972012366,9,5,19,4,-3,-19,-18,13
1541872972012366,-1,13,1,-11,3,8,-14,9
1541872972042407,17,-7,-11,11,0,8,-7,-6
1541872972042407,-28,1,-7,-25,-2,-13,-11,13
1541872972044410,1,6,2,12,6,8,34,3
1541872972044410,-10,-5,-7,-44,0,-5,-33,-3
1541872972079418,-6,-11,4,-4,-10,-6,29,-9
1541872972079418,8,3,-3,-16,1,3,19,0
1541872972118472,18,6,6,14,6,3,-30,12
1541872972118472,8,6,2,27,2,-5,43,9
1541872972119465,-2,0,13,-12,-6,6,6,-7
1541872972119465,-1,3,-8,-6,8,0,-34,10
1541872972121474,0,2,-8,-19,-1,-5,19,-14
1541872972121474,4,1,11,35,-3,-2,-10,3
1541872972163543,-5,0,3,-6,2,7,43,-11
1541872972163543,-2,-3,2,-38,-7,-16,-4,-7
1541872972165499,29,3,-5,17,2,23,-49,-2
1541872972165499,-12,0,-8,8,4,-9,34,4
1541872972185561,-7,3,0,-18,-5,-6,-34,1
1541872972185561,27,-1,9,18,5,15,22,9
1541872972231560,-18,-6,-9,12,-8,-8,11,-21
1541872972231560,18,1,3,23,7,13,8,22
1541872972231560,-2,-2,-3,0,-2,-11,-6,0
1541872972231560,-3,1,2,-3,0,1,-17,-4
1541872972232546,15,0,5,-9,-7,4,-8,8
1541872972232546,6,2,1,6,4,-6,-19,-4
1541872972313611,-9,0,-3,15,-1,1,3,4
1541872972313611,-15,3,1,-3,-10,-11,16,-5
1541872972320636,-9,-5,20,-15,-8,-3,-18,-13
1541872972320636,3,-7,-23,-29,0,4,-3,5
1541872972321636,-10,2,-2,-3,3,6,27,-5
1541872972321636,7,-2,-3,-71,-10,-5,-22,3
1541872972343655,6,1,11,25,0,1,27,7
1541872972343655,-26,-2,-5,0,-1,-1,-4,-7
1541872972344656,-2,4,-7,-14,-4,-3,-4,4
1541872972344656,6,2,0,-15,-5,0,3,-2
1541872972357667,-7,0,1,-4,0,1,-6,6
1541872972357667,3,-1,-1,13,6,2,20,1
1541872972364709,9,1,-2,-5,-8,5,-37,-3
1541872972364709,-10,2,-2,17,3,-3,-3,-3
1541872972366656,-3,-4,-5,-1,1,-8,-19,-2
1541872972366656,4,-4,3,-4,1,-2,1,2
1541872972372680,-10,-9,-7,7,6,-5,6,1
1541872972372680,-2,10,6,5,-4,3,21,0
1541872972374661,3,2,-5,-13,-2,-4,-6,-4
1541872972374661,-7,-6,-1,-5,7,6,0,-2
1541872972417717,-2,2,1,9,3,2,6,0
1541872972417717,-1,0,-2,-2,-2,-1,7,2
1541872972433765,-3,-4,0,6,-6,-6,-14,-7
1541872972433765,11,4,3,-14,-2,-2,13,1
1541872972434712,-6,-4,-12,3,-1,3,-14,-5
1541872972434712,7,1,19,1,-5,-8,-13,14
1541872972436732,5,-5,-38,-5,-7,0,22,-10
1541872972436732,-48,-4,12,-12,7,16,-9,7
1541872972440735,15,2,-12,17,0,-14,0,3
1541872972440735,-26,-8,-8,9,2,4,46,-11
1541872972448723,-17,1,27,10,-7,-19,-27,-13
1541872972448723,24,6,-15,-11,4,-4,-16,18
1541872972449724,-15,-1,35,7,5,9,11,-17
1541872972449724,10,-10,-16,2,-7,-8,-3,6
1541872972454742,-7,-2,8,-12,3,9,-7,2
1541872972454742,30,-1,1,21,5,1,16,-6
1541872972492780,2,-1,2,-25,-6,-5,-22,3
1541872972492780,-31,4,-4,6,-1,1,22,-1
1541872972500785,12,-7,-6,1,1,-1,-16,-12
1541872972500785,13,-3,9,-9,-6,-4,-10,-2
1541872972507790,16,2,-11,6,3,9,36,-1
1541872972507790,-34,-2,6,-3,-5,-4,-25,-2
1541872972508782,1,-1,1,-1,-2,2,35,18
1541872972508782,-8,-1,-3,2,6,4,-79,-25
1541872972510793,7,-2,-13,-2,-4,1,5,13
1541872972510793,15,3,-9,-9,-6,-7,10,0
1541872972515781,-1,1,7,-3,-4,-2,4,9
1541872972515781,1,-2,4,-8,-9,5,4,-4
1541872972546823,-5,-3,3,12,8,2,21,3
1541872972546823,17,1,1,-13,-6,-4,-18,-1
1541872972547824,-19,-1,-6,-15,3,-1,21,0
1541872972547824,16,-7,-1,-9,-5,7,-11,-10
1541872972552808,10,-1,-11,7,-9,-24,-15,2
1541872972552808,5,-1,4,14,12,11,20,-1
1541872972559833,5,-1,1,3,-5,-9,13,-3
1541872972559833,-11,1,-4,2,3,4,20,2
1541872972566823,-7,4,2,-1,-5,8,-15,5
1541872972566823,4,-6,0,4,6,-4,-2,-10
1541872972567821,6,-6,-3,-14,-5,-2,-20,-2
1541872972567821,-11,-5,-6,-8,-3,-8,9,4
1541872972589858,-6,4,0,-4,-1,5,-2,-4
1541872972589858,7,-6,-5,4,2,-1,-5,5
1541872972590859,-8,-11,-3,8,0,9,-13,-6
1541872972590859,-4,-2,0,25,-1,-6,5,1
1541872972628892,1,4,-2,-68,-2,-10,0,-2
1541872972628892,6,-20,-7,0,-5,0,4,3
1541872972629891,-1,31,8,11,-8,1,-9,-3
1541872972629891,-7,9,-3,-7,0,-4,11,-10
1541872972630893,-8,-16,-3,17,1,-4,-15,1
1541872972630893,-9,-8,-3,-2,8,2,-3,-1
1541872972641901,0,-14,-4,-1,1,3,-2,3
1541872972641901,5,0,3,12,-4,-1,12,4
1541872972648906,3,16,3,-2,0,10,-5,-2
1541872972648906,6,16,7,-7,0,-16,-8,0
1541872972649889,0,-22,-8,5,-3,2,-5,-4
1541872972649889,-2,16,15,-9,-3,-6,-9,4
1541872972671927,-4,-26,-2,39,7,13,5,6
1541872972671927,-12,-6,4,-10,-7,-19,-25,-16
1541872972687939,18,-3,9,-15,6,7,38,-9
1541872972687939,-22,-13,-31,-7,-8,-5,-28,-3
1541872972689931,29,0,33,30,-7,2,19,-6
1541872972689931,16,2,-6,-26,3,18,-43,18
1541872972690941,-14,12,1,28,7,-18,-17,-6
1541872972690941,17,-6,-4,-26,-10,-12,-18,-13
1541872972709957,-10,5,23,45,5,8,-9,-4
1541872972709957,8,2,-12,-50,-14,-18,34,-2
1541872972709957,3,7,17,18,0,2,-57,-2
1541872972709957,17,-8,-9,26,-4,8,15,16
1541872972731977,-56,-1,-26,-10,7,7,40,-12
1541872972731977,-3,8,28,35,-7,-4,-2,7
1541872972732979,-9,-6,-39,-30,3,-5,12,-2
1541872972732979,-14,-5,18,-6,0,3,15,3
1541872972748024,-1,4,-4,-6,-9,-27,-32,-11
1541872972748024,20,4,0,-14,6,21,-6,11
1541872972748987,-49,5,7,9,2,9,30,-3
1541872972748987,-6,-1,4,-3,1,1,16,-4
1541872972778021,20,1,-17,-12,11,3,12,10
1541872972778021,-2,-3,0,15,-6,-9,-12,-11
1541872972778021,16,2,-1,2,0,12,8,3
1541872972778021,7,12,12,-6,1,5,-1,5
1541872972800067,-1,3,-4,-29,-3,-8,-54,-5
1541872972800067,-7,3,-10,41,5,14,6,8
1541872972801028,0,1,-2,-29,-1,-9,31,-2
1541872972801028,-4,22,-3,-9,-5,-3,6,1
1541872972807036,10,21,13,-3,-9,12,-1,0
1541872972807036,6,8,-4,13,-1,-11,9,-5
1541872972808039,11,3,-3,1,15,14,-6,10
1541872972808039,-18,-7,2,36,-5,-8,-12,-9
1541872972831057,-1,-17,0,-32,8,-2,10,0
1541872972831057,0,-13,-3,39,0,16,2,-4
1541872972832058,5,-5,9,-32,-2,-8,-21,-1
1541872972832058,-9,-7,-43,-1,-3,-11,5,-1
1541872972853077,-11,2,20,7,-9,2,-3,3
1541872972853077,-2,-9,-22,-3,10,6,21,-4
1541872972854057,15,9,3,13,-8,-11,-21,-18
1541872972854057,6,-5,22,-45,3,9,1,22
1541872972866086,8,10,-27,4,-8,-25,-26,-9
1541872972866086,-14,-9,-2,-6,-1,-2,12,9
1541872972874092,9,-8,2,1,-15,4,-7,-7
1541872972874092,-2,-5,-12,-28,8,3,26,-52
1541872972889105,-6,-18,4,6,10,10,-7,56
1541872972889105,-8,14,-4,-5,-4,-10,-9,-13
1541872972890086,-4,-2,-16,20,2,-1,5,1
1541872972890086,8,0,35,5,-2,0,-1,3
1541872972912124,6,22,-18,9,-7,-4,13,-4
1541872972912124,-8,-2,-4,14,-1,4,-14,-23
1541872972913124,-2,0,29,-16,3,-2,18,-9
1541872972913124,1,9,-39,-9,-12,-2,-6,21
1541872972935142,7,8,2,24,3,-1,3,0
1541872972935142,13,-8,0,-40,-3,-6,-5,7
1541872972936144,-1,-6,5,22,2,-1,15,12
1541872972936144,2,7,22,2,2,3,-36,-20
1541872972949155,-11,-34,3,32,-6,-14,16,-3
1541872972949155,5,1,-35,-50,-10,-2,2,1
1541872972950146,28,0,7,18,11,1,-18,15
1541872972950146,5,-4,-28,9,5,3,22,10
1541872972990188,-11,-9,28,-5,-4,2,-34,3
1541872972990188,-7,13,18,-21,-3,2,33,-20
1541872972990188,-12,1,-8,31,-5,-2,11,-1
1541872972990188,10,-6,-22,-16,1,0,9,6
1541872972995192,-14,-3,-31,-41,0,-2,-62,-19
1541872972995192,-4,1,11,-2,1,-1,9,-1
1541872972996194,-16,0,2,-2,-4,1,-9,21
1541872972996194,-24,-2,26,22,3,-1,14,-34
1541872973017210,16,-7,-32,3,1,2,27,16
1541872973017210,-79,0,14,32,3,-11,-85,-6
1541872973018202,25,1,8,-26,0,12,62,-2
1541872973018202,8,2,5,5,0,-1,6,9
1541872973049237,0,8,-9,-23,-4,2,28,12
1541872973049237,7,5,26,24,10,6,-72,6
1541872973049237,4,-4,0,-80,-13,-8,27,-8
1541872973049237,-22,-11,-33,2,-3,-12,-44,10
1541872973051218,-8,2,22,-14,-5,6,11,-37
1541872973051218,42,7,-14,-9,-3,0,76,36
1541872973054240,-38,32,5,26,10,3,-122,-10
1541872973054240,29,-4,4,-22,9,16,76,14
1541872973069253,11,10,0,13,-1,-4,-52,4
1541872973069253,-51,-18,-50,-37,-8,-8,30,-7
1541872973070236,0,-3,-1,50,-4,-5,1,-4
1541872973070236,-30,-1,20,-60,0,4,-5,13
1541872973092254,27,10,-3,-31,-11,0,24,-3
1541872973092254,-4,16,20,2,15,5,11,-7
1541872973093260,27,-3,-20,1,1,2,-13,4
1541872973093260,-24,-6,19,26,6,-13,-4,3
1541872973106283,5,-9,-4,42,-3,-1,5,0
1541872973106283,9,-7,0,-9,-7,12,6,-5
1541872973122297,-19,-10,-7,-13,6,-14,4,-27
1541872973122297,19,3,4,31,1,5,-33,-18
1541872973129302,-16,0,-2,-3,1,3,-23,17
1541872973129302,13,6,4,-22,-3,-2,24,-6
1541872973130304,3,-6,0,14,-5,-8,-8,7
1541872973130304,-8,-27,-2,-6,-7,-2,-21,-7
1541872973152321,-11,-4,-11,18,5,6,31,-4
1541872973152321,28,-7,6,-6,-6,-14,-11,-2
1541872973153322,-16,0,-18,-55,-3,3,35,13
1541872973153322,7,-4,3,-3,-2,3,5,4
1541872973176333,1,-7,17,-1,8,11,15,-4
1541872973176333,12,4,9,31,3,-1,-21,-6
1541872973177323,0,-11,0,5,-7,-5,-10,-4
1541872973177323,-1,-8,-6,1,-15,-19,1,-2
1541872973205365,-9,-8,-9,-4,4,-8,-17,-14
1541872973205365,-2,-26,1,4,-3,6,4,2
1541872973206348,2,9,3,13,9,0,-5,0
1541872973206348,13,23,1,21,-4,6,-9,6
1541872973220377,22,20,-5,-55,3,-7,3,-2
1541872973220377,-9,-3,-7,9,-6,-7,2,1
1541872973221369,-27,-44,4,7,-8,7,2,2
1541872973221369,-5,-23,7,-12,-7,-6,-7,-3
1541872973235391,1,10,22,1,3,-6,9,-6
1541872973235391,2,7,-23,15,-8,7,3,-1
1541872973236381,5,-37,-35,-45,-7,-9,-13,-3
1541872973236381,-9,12,-2,18,-6,-5,-6,-4
1541872973249402,0,-4,6,32,3,0,20,0
1541872973249402,10,20,-1,-43,-9,4,-7,4
1541872973250402,23,45,-11,43,8,9,1,11
1541872973250402,9,-30,0,19,8,-10,-4,-14
1541872973272460,2,11,31,-82,-21,5,17,14
1541872973272460,-14,13,36,70,4,-3,-18,-2
1541872973272460,12,25,18,-36,-3,15,2,-6
1541872973272460,22,32,-74,-14,-15,-22,-3,-4
1541872973295441,-26,-6,11,41,26,10,9,2
1541872973295441,-15,-7,15,5,-3,-5,9,-5
1541872973296439,-15,-25,22,-10,-22,-10,10,0
1541872973296439,3,31,19,28,42,34,26,-20
1541872973318459,10,-3,9,17,-1,-22,-61,6
1541872973318459,22,-57,-100,-44,-3,0,31,81
1541872973318459,3,27,13,14,-4,-11,-5,-13
1541872973318459,-31,-3,4,-12,5,12,35,3
1541872973332472,13,0,0,36,-3,-2,-5,-17
1541872973332472,-14,0,14,-19,18,10,1,-17
1541872973332472,10,-6,-14,-57,-16,-3,-5,-5
1541872973332472,9,-14,21,48,2,-10,-29,19
1541872973354490,-4,26,-4,-15,-10,6,-5,-21
1541872973354490,-20,-32,23,16,-5,-10,-9,-4
1541872973355481,-13,-7,-22,15,-3,-5,6,-3
1541872973355481,2,-15,34,-2,2,1,-12,-7
1541872973379490,2,2,-14,-18,-11,0,9,5
1541872973379490,21,20,-3,22,13,12,-1,-9
1541872973380510,-4,21,14,28,-3,-24,-42,-10
1541872973380510,25,0,26,-71,-7,27,31,20
1541872973392555,-37,-8,-34,-46,1,-16,17,-14
1541872973392555,3,7,18,54,-10,-9,-2,1
1541872973399560,15,-5,-1,-42,2,3,-12,6
1541872973399560,3,11,2,9,5,7,-74,19
1541872973414537,-6,-18,12,21,5,8,64,5
1541872973414537,1,4,-29,-18,2,-9,-15,-7
1541872973430550,0,-2,20,38,7,-2,20,-19
1541872973430550,7,3,-28,-23,-9,-12,4,2
1541872973437557,-26,-11,-21,-18,-14,3,-52,-16
1541872973437557,-15,3,27,-19,1,-16,-94,-12
1541872973438557,44,1,-1,21,6,13,81,18
1541872973438557,-40,2,22,35,5,-6,50,-12
1541872973468618,3,-10,-2,29,3,0,-64,4
1541872973468618,5,12,-39,-13,3,34,18,-4
1541872973469578,12,-12,-14,-33,2,-34,-22,2
1541872973469578,-14,7,4,5,-10,-8,-62,-2
1541872973505612,2,-5,5,9,8,12,32,12
1541872973505612,-12,9,19,16,3,10,-15,3
1541872973534637,-2,4,-9,-11,4,26,93,0
1541872973534637,11,-9,-15,-1,-4,-22,-19,6
1541872973558656,3,14,-6,5,-3,-15,-39,-7
1541872973558656,13,-10,12,-24,-1,-8,15,-18
1541872973559647,-53,-7,3,37,8,-1,-83,-1
1541872973559647,38,26,-1,3,1,4,49,19
1541872973561659,5,-5,-10,-14,-3,8,32,10
1541872973561659,10,-9,9,3,1,-1,98,-1
1541872973588716,-10,5,4,3,-1,-2,-76,13
1541872973588716,-50,-38,-11,-12,-7,3,13,-52
1541872973589662,1,-4,13,17,-4,7,33,-8
1541872973589662,-16,-13,0,-33,-6,-12,-20,-2
1541872973590679,-6,-10,-9,2,-5,0,-13,-11
1541872973590679,24,14,3,11,-1,-7,2,6
1541872973591684,-14,-7,-1,-20,-5,0,13,3
1541872973591684,-9,-12,-5,29,24,17,-20,-21
1541872973611699,-2,17,1,-26,-11,-12,10,8
1541872973611699,-2,-14,-9,-54,-2,-5,-1,0
1541872973612701,7,2,-2,31,13,-7,-1,-2
1541872973612701,0,-16,-1,-6,-8,-1,-12,-2
1541872973613683,-2,11,3,17,12,11,7,-4
1541872973613683,-2,8,13,22,-17,-8,-4,-1
1541872973634699,-5,-23,-31,-32,-4,3,14,-2
1541872973634699,9,11,26,-11,1,-8,-7,0
1541872973635719,-12,-30,5,-15,2,1,-11,0
1541872973635719,-1,17,-39,4,-20,-8,1,8
1541872973693768,15,20,16,23,17,11,1,-16
1541872973693768,-4,22,30,22,-10,-11,15,-4
1541872973694750,10,-1,-18,-29,5,1,-24,10
1541872973694750,-4,-31,17,-5,-29,-8,14,13
1541872973696771,-13,-27,-59,5,48,18,-4,-14
1541872973696771,0,21,-1,-26,-11,-8,-6,8
1541872973707780,-2,-29,12,4,5,8,12,-14
1541872973707780,7,11,8,29,-3,0,-17,-14
1541872973709768,7,-3,14,-20,3,-8,22,8
1541872973709768,-22,-21,-4,-2,-16,-11,-36,-4
1541872973714785,-30,-8,9,0,-16,-8,-1,-41
1541872973714785,29,13,-19,14,8,8,3,16
1541872973715771,-7,-8,-2,21,-3,-5,11,2
1541872973715771,4,-6,13,10,10,-11,-14,1
1541872973737804,-5,-20,-17,-34,-22,-1,-14,11
1541872973737804,-25,-12,-25,1,9,-6,-49,-27
1541872973738805,0,9,21,13,8,15,39,13
1541872973738805,26,12,-2,-24,3,-8,-47,-10
1541872973783825,3,-6,4,39,-14,-9,4,7
1541872973783825,1,3,15,-14,-7,10,25,-1
1541872973784824,10,6,-18,-80,8,16,8,21
1541872973784824,-3,-2,18,-30,-11,-30,13,-23
1541872973821908,10,12,-8,79,-2,9,-14,17
1541872973821908,-4,-7,6,-51,-5,-5,23,-21
1541872973822870,-21,-16,-8,28,-2,-7,-57,17
1541872973822870,-45,-17,-17,-31,18,24,82,-16
1541872973823870,0,9,0,29,-12,-8,-59,-16
1541872973823870,2,-12,-5,5,-4,-2,16,-1
1541872973843891,17,28,6,-58,-12,-12,-30,-18
1541872973843891,6,1,-6,10,1,8,9,8
1541872973845892,0,-2,0,-15,12,10,-34,5
1541872973845892,23,-3,0,6,-5,-3,-8,-14
1541872973846897,5,8,9,-33,6,4,61,-11
1541872973846897,12,3,1,16,13,11,-2,14
1541872973866946,8,-1,-8,5,-6,-6,4,0
1541872973866946,1,2,8,21,-4,-6,-30,2
1541872973867892,-11,-1,7,-1,-16,-4,32,1
1541872973867892,-14,11,-6,-27,4,0,-16,-18
1541872973868893,-5,-5,-2,-8,-8,-4,17,0
1541872973868893,26,-7,4,-15,2,2,-57,34
1541872973896935,-10,-21,-4,-15,-5,-5,50,-1
1541872973896935,-8,3,8,12,-9,-9,-41,-8
1541872973897922,5,-1,5,34,3,13,18,-2
1541872973897922,3,-13,-7,-31,-2,6,-40,6
1541872973961988,-2,-3,-1,-23,2,9,-4,3
1541872973961988,8,1,0,3,-15,-28,-1,12
1541872973971998,-3,6,2,55,10,1,-15,-12
1541872973971998,-39,0,5,22,11,11,29,-7
1541872973972979,16,-23,0,-94,-5,10,18,1
1541872973972979,-13,-4,-23,3,11,4,-42,-10
1541872973978001,0,29,8,8,-10,-20,20,18
1541872973978001,4,0,9,-3,4,-1,-15,-34
1541872973985992,16,9,-18,15,-10,-9,-1,5
1541872973985992,-2,6,9,0,-1,4,6,16
1541872973987027,24,-18,-6,12,4,6,9,0
1541872973987027,-51,6,5,5,-8,-2,-13,7
1541872973987995,0,0,-1,-8,8,2,6,-5
1541872973987995,-1,-2,3,-2,-2,-4,3,-12
1541872973992052,-14,-16,-3,6,0,-9,3,-4
1541872973992052,13,13,-1,-15,5,1,4,13
1541872973999020,0,1,4,28,-4,5,8,-2
1541872973999020,4,-11,-16,-14,-1,-2,10,-3
1541872974015032,-25,-16,-4,21,7,-2,-12,-2
1541872974015032,0,-6,2,8,-7,-5,-3,-7
1541872974017035,-8,-13,1,-5,4,0,2,-2
1541872974017035,16,5,0,-6,7,-4,1,3
1541872974029044,-12,18,-1,-5,-12,-7,-2,1
1541872974029044,11,-13,6,17,5,5,4,7
1541872974038051,2,10,1,-49,-9,2,-5,5
1541872974038051,2,-7,0,22,-6,2,10,0
1541872974052062,-3,5,-1,-12,10,3,-6,-2
1541872974052062,-2,3,-1,8,2,-9,2,-3
1541872974060060,0,8,2,9,-7,0,-9,6
1541872974060060,-14,-11,-3,-26,3,5,7,-3
1541872974076080,3,10,3,1,-5,-5,3,10
1541872974076080,10,-3,-2,-16,-11,-1,-22,-9
1541872974077083,-3,1,2,20,13,15,32,2
1541872974077083,-3,-3,-8,-45,-12,-17,-4,0
1541872974089094,2,8,8,16,1,-5,-24,2
1541872974089094,3,0,-6,18,-3,4,10,-12
1541872974098101,-5,0,-2,-2,-2,-5,-12,0
1541872974098101,-2,5,5,8,2,3,2,-5
1541872974112113,3,-11,2,-5,-1,3,17,13
1541872974112113,-6,-19,-17,-3,5,3,5,4
1541872974119119,-3,2,-8,16,-4,-2,-13,-12
1541872974119119,-2,-6,0,-7,12,6,-4,-1
1541872974135127,5,10,-2,-19,-13,-15,-4,-3
1541872974135127,5,5,7,16,9,2,-6,7
1541872974137127,-1,-29,-1,-3,-5,-11,1,2
1541872974137127,-1,1,-32,-6,-6,7,0,-5
1541872974158183,-8,10,0,-28,3,2,3,-15
1541872974158183,-4,-2,16,3,-3,-4,-2,0
1541872974159133,6,22,15,-11,2,-1,-20,-8
1541872974159133,1,-5,12,10,-3,-11,5,15
1541872974172161,9,17,4,4,2,13,6,13
1541872974172161,-13,-22,-17,-4,3,-2,11,-6
1541872974179167,3,-5,5,21,-2,-6,-3,0
1541872974179167,0,9,1,-21,-7,6,-8,-12
1541872974195181,-11,3,0,24,1,-19,10,-1
1541872974195181,19,2,4,-26,-5,6,4,15
1541872974197182,2,12,18,2,22,7,4,-6
1541872974197182,-8,-16,-8,29,-8,-6,-3,0
1541872974217199,-2,-11,1,-4,1,0,-30,-9
1541872974217199,-8,23,-1,-38,-5,-4,18,-1
1541872974241254,27,0,-5,-2,-4,0,11,-2
1541872974241254,-37,12,11,6,6,7,1,6
1541872974242216,-21,1,7,3,6,1,-17,-8
1541872974242216,-19,-3,-7,36,-1,-8,-13,-15
1541872974243204,0,-27,-28,-78,-21,-3,4,5
1541872974243204,0,8,8,7,17,21,-6,-6
1541872974294298,23,9,16,14,-12,-26,-5,-2
1541872974294298,8,-2,-10,-2,-5,-7,-37,18
1541872974295264,-2,16,13,16,7,11,25,-15
1541872974295264,-1,3,-15,8,-1,-5,32,2
1541872974296246,2,3,-11,-18,-2,17,7,9
1541872974296246,8,-13,-1,-6,0,5,2,1
1541872974301269,-12,0,-18,5,-1,-14,-8,-6
1541872974301269,25,5,-2,19,-4,-4,-9,14
1541872974302251,35,7,8,-40,1,3,12,13
1541872974302251,-25,-7,-5,5,-4,-9,-8,-22
1541872974303264,-11,-4,2,-12,-2,2,-21,3
1541872974303264,-18,-3,9,47,3,-3,22,-23
1541872974315280,13,-2,-2,-22,3,14,33,33
1541872974315280,38,13,5,-28,0,-4,-18,-1
1541872974317277,-30,-7,-14,5,-6,-6,-40,-16
