timestamp,x,y,z
1541872986152033,-4.4375,-19.0625,7.3125
1541872986176048,-1.875,-19.5625,7.75
1541872986237103,1.8125,-17.6875,8.9375
1541872986251095,0.75,-15.125,8.75
1541872986274133,-1.0625,-11.75,13.0625
1541872986278136,-0.125,-11.25,16.3125
1541872986293149,-0.5,-9.6875,18.25
1541872986323174,-5,-6.5625,17.6875
1541872986332182,-7,-0.5625,13.0625
1541872986356210,0.0625,3.5625,11.6875
1541872986383222,1.4375,3.5,14.375
1541872986392211,6.5625,4.3125,14.3125
1541872986413245,11.25,9,11.75
1541872986435265,12.75,14.625,8.25
1541872986453281,8.375,19,4.5625
1541872986472296,1.25,19.875,0.1875
1541872986495316,-4.5,22.625,-6.25
1541872986513330,-6.6875,26.1875,-10.5625
1541872986532381,-12.25,28.625,-12.5
1541872986555365,-16.0625,28.625,-11.9375
1541872986573380,-14.9375,27.125,-10.0625
1541872986592395,-11.625,25.5,-8.5625
1541872986615449,-7.1875,24.1875,-6.0625
1541872986633428,-2.25,22.0625,-3.75
1541872986652444,-0.125,20.25,-0.1875
1541872986675464,0.5,21.1875,2.5
1541872986697482,1.5625,24.125,3.0625
1541872986720500,0,24.625,3.3125
1541872986735513,0.875,21.0625,5.1875
1541872986753528,1.625,17,8.3125
1541872986772543,3.125,15.25,7.75
1541872986795598,5.4375,14.875,4.625
1541872986813577,1.6875,10.875,0.9375
1541872986840599,0.875,8.0625,-1.25
1541872986850603,1.125,5.75,-2.3125
1541872986873609,7.625,0.875,-2.6875
1541872986892643,3.9375,-5.8125,-1.5625
1541872986910648,3.5,-9.3125,-0.75
1541872986933677,5.125,-11.25,-1.3125
1541872986952692,4.25,-13.625,-1.0625
1541872986970688,0.5625,-16.3125,-0.5
1541872986993762,-1.5,-20.375,-0.6875
1541872987012777,-5.5625,-25.1875,-2.375
1541872987035762,-3.625,-29.25,-4.5625
1541872987053758,-3.0625,-32.6875,-5.25
1541872987074778,-5.25,-34.375,-5.5
1541872987095806,2,-34.3125,-8.6875
1541872987112824,2.375,-34.4375,-11.375
1541872987140834,-2,-33.375,-13.8125
1541872987155851,-1.75,-28.875,-14.5625
1541872987172874,-6.625,-25.1875,-14.1875
1541872987193890,-11.625,-21.4375,-12.0625
1541872987217948,-11.75,-19.4375,-8.0625
1541872987232917,-7.75,-19.125,-4.3125
1541872987253976,-2.5,-17.125,-1.25
1541872987275959,0.4375,-14.75,0.5
1541872987292966,0.3125,-14,1.25
1541872987314007,1.25,-16,3.1875
1541872987330002,-0.75,-17.9375,4.8125
1541872987353003,0.375,-17.4375,5.0625
1541872987374020,1.6875,-15.875,5.375
1541872987390052,2.75,-13.9375,7.3125
1541872987412112,4.8125,-13.25,8.0625
1541872987435090,6.25,-11.375,7.4375
1541872987450102,4.6875,-10.5625,6.6875
1541872987472154,3.1875,-10.375,7
1541872987495122,4.5625,-9.875,9.875
1541872987516157,2.75,-8.875,11.75
1541872987532153,0.625,-8.25,13.625
1541872987555189,-5.75,-8.1875,15.5625
1541872987577203,-5.375,-8,17
1541872987592200,1.25,-6.125,17.4375
1541872987615238,5.0625,-2.75,17.625
1541872987629231,8.5,0.3125,14.6875
1541872987652255,14.25,6.25,9.375
1541872987675283,12.9375,12.0625,5.6875
1541872987689279,6.9375,16.4375,2.5625
1541872987712310,-1.5,20.1875,-1.3125
1541872987735320,-6.6875,25.0625,-5.1875
1541872987763343,-10.4375,29.8125,-8.3125
1541872987772364,-20,31.625,-9.5
1541872987795386,-22.6875,31.5,-10.75
1541872987816439,-20.875,30.75,-12
1541872987840459,-17.5,27.4375,-11.6875
1541872987855432,-10.4375,23.875,-7.8125
1541872987876453,0.0625,19.5,-3.0625
1541872987900473,7.8125,17.3125,-1.625
1541872987915486,10,18.1875,-2.125
1541872987944509,6.5625,18.875,-1.875
1541872987952501,4.375,17.9375,0.4375
1541872987982522,5.5625,14.75,3.8125
1541872987996547,4.75,13.125,5.8125
1541872988012565,2.5,10.8125,6.125
1541872988035581,1.75,6.5625,5
1541872988056592,3.4375,1.875,4.3125
1541872988072615,5.1875,-3.25,3.625
1541872988095621,6,-8.3125,3.1875
1541872988123657,10.375,-11.8125,3.375
1541872988132665,12.75,-14.625,3.875
1541872988155684,13.5625,-18.375,3.875
1541872988177702,14.3125,-22.875,3.4375
1541872988215732,17,-26.9375,3.0625
1541872988217728,14.8125,-31.0625,2.125
1541872988235749,13.4375,-35,1.5625
1541872988251751,11.25,-39.1875,1
1541872988274764,5.625,-41.9375,-1.25
1541872988304787,4.0625,-45.125,-2.0625
1541872988320820,2.9375,-51.625,-3.1875
1541872988342838,6.25,-57,-6.3125
1541872988373856,7,-62.4375,-9.5
1541872988395916,4.3125,-66.375,-12.25
1541872988397865,4.4375,-67.375,-12.875
1541872988423905,5.8125,-67.25,-11
1541872988447925,7.0625,-65.625,-9.0625
1541872988454910,4.875,-63.5625,-8.375
1541872988477984,4.125,-61.875,-6.8125
1541872988515980,4.8125,-61.75,-4.3125
1541872988520965,0.25,-60.6875,-3.75
1541872988537998,0.875,-53.875,-4.625
1541872988567032,-0.6875,-46.9375,-7.25
1541872988577031,1.5625,-44.4375,-9.75
1541872988605035,3.9375,-45.875,-13.125
