timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1541872390009887,-2,-4,-3,-6,-1,0,4,1
1541872390010891,-1,-3,-2,0,1,0,4,1
1541872390010891,-3,0,1,0,-1,1,-3,0
1541872390022898,-3,3,0,1,1,-1,-7,-2
1541872390022898,1,0,1,1,-1,-3,-1,-1
1541872390031906,1,-3,-1,-2,-2,-4,-1,-1
1541872390031906,-1,-3,0,-2,-4,1,1,1
1541872390046883,-1,-7,1,-1,1,-5,5,1
1541872390046883,-2,-5,-1,0,-2,0,-6,-3
1541872390047863,-2,-4,2,0,0,-3,-2,-1
1541872390047863,1,4,0,-3,-1,3,0,-1
1541872390069901,-1,-4,0,-2,-2,-1,0,1
1541872390069901,0,-1,-2,-2,-3,-1,5,-1
1541872390070901,-1,-2,-2,1,2,2,0,1
1541872390070901,-7,0,0,2,1,0,-1,-1
1541872390082913,0,-4,-4,-1,-1,-1,-4,-4
1541872390082913,-1,-3,0,0,-1,-3,-1,0
1541872390091914,0,-1,-6,-1,-2,4,-2,-1
1541872390091914,0,-3,-3,0,-2,0,2,-1
1541872390106932,-3,-5,0,1,-1,-3,-5,2
1541872390106932,1,-5,-6,2,1,2,5,0
1541872390107924,-2,0,2,-1,-1,-3,-2,-2
1541872390107924,3,3,-2,-4,-1,0,2,-1
1541872390129951,-2,0,-5,-4,-2,-1,-6,3
1541872390129951,0,4,0,-2,-2,-3,1,1
1541872390130943,-1,4,0,0,-3,-1,1,-2
1541872390130943,-4,-7,-2,-1,-2,-2,0,-4
1541872390152005,0,-2,0,-4,-2,1,-3,-2
1541872390152005,0,-3,2,2,0,1,-1,1
1541872390152952,-2,0,-2,0,2,-2,-3,0
1541872390152952,1,-6,-2,-1,-2,0,-2,-1
1541872390165981,-2,-6,0,2,0,2,2,-1
1541872390165981,-1,-2,-1,-3,-3,-4,-2,-3
1541872390166963,-2,-4,-1,-3,-1,0,-2,-2
1541872390166963,2,-6,-4,-6,1,-3,3,-2
1541872390190001,2,1,-2,-5,-3,4,2,0
1541872390190001,0,-4,-2,3,2,-7,1,3
1541872390190001,-1,-1,-1,-2,-1,-2,4,-2
1541872390190001,2,3,-1,0,-2,4,-4,-2
1541872390203011,-1,-2,-3,-2,-3,-2,3,-2
1541872390203011,-1,-1,1,-5,0,6,-10,-5
1541872390211017,0,3,-3,-3,0,-1,2,1
1541872390211017,-3,0,-1,0,0,-5,2,0
1541872390226031,0,3,2,2,-1,1,-5,-1
1541872390226031,-1,-4,-1,-2,-1,-2,0,1
1541872390227012,1,0,-1,2,1,-2,0,1
1541872390227012,-1,4,0,1,-3,0,-6,-1
1541872390250050,2,5,0,-6,2,0,4,3
1541872390250050,-2,1,-3,-2,-1,-1,11,-1
1541872390250050,0,-1,0,-1,3,3,-21,-2
1541872390250050,2,-3,-1,-2,0,-2,-2,-1
1541872390272068,0,2,1,1,1,-5,-3,-3
1541872390272068,-1,2,0,0,0,-1,3,1
1541872390274070,-3,-3,-2,-1,-1,0,-4,-1
1541872390274070,-4,-2,-3,0,0,-2,1,-2
1541872390286079,-2,-6,-2,3,-3,2,-1,-2
1541872390286079,-6,-3,-3,-6,-5,-3,-6,-2
1541872390295087,-1,-4,-1,-2,-5,7,7,0
1541872390295087,-1,-3,1,-1,-3,-9,-1,0
1541872390310098,1,2,0,-1,-4,-2,-2,-1
1541872390310098,-1,-2,-6,-1,0,3,-3,0
1541872390311081,-1,2,-1,-2,1,-4,6,-2
1541872390311081,0,-4,0,1,0,4,6,-1
1541872390332118,-4,-2,0,0,-2,-2,-10,-1
1541872390332118,2,-2,3,1,1,-2,3,5
1541872390334120,0,0,-2,1,0,0,-12,-1
1541872390334120,0,-7,-4,-3,0,0,10,-2
1541872390346165,-2,-4,-5,-2,-2,0,0,-1
1541872390346165,1,-2,-1,-1,0,-1,-2,-3
1541872390355156,-2,-1,-1,-2,3,-4,4,1
1541872390355156,-2,-7,-1,-2,1,3,-9,2
1541872390370146,-6,1,-6,-2,-1,3,5,-5
1541872390370146,-2,0,0,4,0,-1,-3,-2
1541872390371142,1,-3,-2,2,-3,0,6,1
1541872390371142,-1,1,-1,0,2,-2,-4,0
1541872390392170,0,-2,-1,-2,-2,-2,3,1
1541872390392170,-1,-3,3,-1,3,3,-3,-1
1541872390394171,0,4,-2,0,-5,1,4,0
1541872390394171,0,5,-2,1,-3,-1,-11,1
1541872390406214,1,1,-1,-4,-4,-4,1,-2
1541872390406214,1,3,-4,-4,-2,-6,0,-4
1541872390415187,3,-1,0,-4,-5,7,-4,-3
1541872390415187,4,2,2,-1,-1,-13,-2,3
1541872390430187,1,2,1,0,4,5,2,-1
1541872390430187,0,1,-1,-3,-5,-4,-8,-2
1541872390431179,0,-1,-2,0,1,1,2,0
1541872390431179,-5,-3,-2,0,-2,5,-1,-3
1541872390452216,-2,5,-1,-3,0,-6,-3,1
1541872390452216,-2,-3,-2,-1,0,1,-2,-3
1541872390454218,-2,-2,5,0,-3,-4,3,0
1541872390454218,-7,-1,1,1,1,3,2,-1
1541872390466229,2,0,2,1,0,-2,-1,-1
1541872390466229,-3,-2,0,1,0,-2,6,0
1541872390475235,-2,-2,-2,-3,-3,-5,0,1
1541872390475235,1,-2,-1,0,2,0,-4,-1
1541872390489247,-1,-3,0,0,0,1,7,-1
1541872390489247,-2,-1,2,-1,-3,5,-5,3
1541872390491239,0,-3,-1,-1,1,-3,-2,-3
1541872390491239,1,1,1,-4,-2,3,4,0
1541872390512301,-1,1,-2,-2,-1,0,-8,-1
1541872390512301,3,-1,-1,3,-2,-1,1,2
1541872390514303,0,-1,-1,0,0,0,11,4
1541872390514303,-2,-2,-3,0,-1,2,-5,-3
1541872390526301,0,0,-2,2,1,5,-4,-2
1541872390526301,-3,-8,1,1,-3,-13,-7,-3
1541872390535286,-2,-3,2,-2,-1,6,11,1
1541872390535286,3,2,5,-2,2,-1,4,1
1541872390549280,-3,0,6,2,-1,0,-6,-2
1541872390549280,0,0,-6,-2,-1,4,0,-5
1541872390551279,-1,1,0,2,1,-5,-8,1
1541872390551279,1,2,3,-2,-1,-2,3,-19
1541872390571350,-2,3,-1,1,-3,-1,-8,1
1541872390571350,-2,0,-1,-3,2,3,-1,-3
1541872390580323,1,0,-3,-3,-2,-5,-1,-4
1541872390580323,0,1,-4,-2,-2,-1,-6,4
1541872390586318,2,1,-5,-1,-3,-4,4,-2
1541872390586318,-1,-1,-11,-3,-2,-2,-3,-1
1541872390595321,-1,-3,-6,3,1,4,-4,1
1541872390595321,1,1,-4,-2,-1,1,1,3
1541872390609346,-2,-6,1,-1,-2,-3,-1,1
1541872390609346,2,-1,-1,0,-3,-1,0,1
1541872390611338,-3,-4,1,1,1,-3,-2,-1
1541872390611338,-4,0,-2,-1,-1,0,-10,2
1541872390632365,4,6,3,2,3,-2,6,0
1541872390632365,-5,-3,4,-3,-2,1,-1,3
1541872390634362,0,5,3,-2,-1,-1,7,-4
1541872390634362,-3,0,6,2,-2,-3,-16,-2
1541872390646374,0,2,4,0,3,7,2,1
1541872390646374,-2,-7,5,-1,-3,-8,5,2
1541872390655378,1,4,2,-3,-1,2,1,-3
1541872390655378,-1,-2,1,-5,-2,0,6,4
1541872390669396,-6,-1,0,-2,-2,-3,-11,-12
1541872390669396,5,-2,3,4,3,4,1,0
1541872390671378,-4,-4,-3,0,-3,-5,-4,-1
1541872390671378,-1,-6,-1,1,-3,-1,1,1
1541872390692415,-1,-7,-7,-1,0,2,2,3
1541872390692415,-4,0,-15,-3,-2,-2,1,-6
1541872390693415,-1,-13,-2,2,0,0,-4,-1
1541872390693415,-2,-6,-4,0,-2,1,5,1
1541872390705425,-6,-9,0,1,1,-5,1,-1
1541872390705425,0,2,1,-2,-1,-3,0,-1
1541872390715420,0,5,-1,1,-2,-1,-5,2
1541872390715420,-3,2,-11,-3,-6,-1,0,-2
1541872390729445,4,1,-8,-6,0,-2,1,0
1541872390729445,3,5,3,-3,-2,0,8,0
1541872390731430,-3,-2,2,-2,-1,-3,-16,-4
1541872390731430,3,2,7,0,1,2,17,2
1541872390752501,-3,1,-2,-3,-5,-3,-6,4
1541872390752501,-2,-5,7,0,-1,3,1,0
1541872390754468,-1,0,-1,-2,-1,-2,0,-1
1541872390754468,-4,-2,-5,0,2,-1,-1,-1
1541872390765510,-2,-2,-1,-3,-2,-4,-1,1
1541872390765510,5,0,-3,2,2,-1,-8,-3
1541872390774464,-4,-4,-3,-2,-3,3,8,0
1541872390774464,1,-1,-2,-3,0,-2,-5,-2
1541872390789530,-3,1,2,3,0,-2,-2,-2
1541872390789530,-3,-1,11,1,1,3,-5,1
1541872390791492,0,4,4,-3,1,-1,-4,-3
1541872390791492,-1,-2,0,-2,-3,-2,4,0
1541872390812549,2,-4,0,-1,-1,11,-2,-2
1541872390812549,-1,-7,-8,-5,0,-12,2,2
1541872390813507,1,-10,-9,-4,-3,2,-2,-1
1541872390813507,0,-4,-6,1,-2,1,1,-3
1541872390825523,-1,4,-7,-2,-1,-2,2,5
1541872390825523,-3,5,-10,0,-4,3,1,-8
1541872390834532,1,10,-9,-2,2,1,-4,-3
1541872390834532,-3,2,-5,4,-1,-5,0,1
1541872390849544,0,3,2,2,2,-2,1,4
1541872390849544,-1,-3,6,-2,0,-1,-10,3
1541872390851545,-5,-6,6,-1,1,-4,11,1
1541872390851545,-3,0,10,-1,-1,2,-20,-6
1541872390872563,3,-1,5,3,0,-3,8,-2
1541872390872563,1,1,4,-1,1,2,-2,1
1541872390873545,0,1,2,-2,-3,-1,2,4
1541872390873545,0,-1,-1,-1,5,1,14,4
1541872390885573,-1,-4,5,-2,-4,-3,-12,-11
1541872390885573,1,-3,-6,2,0,0,2,-1
1541872390894567,1,7,1,-1,-2,-1,-9,4
1541872390894567,1,1,10,-2,-1,-3,-1,0
1541872390909594,-4,0,6,0,-3,-2,-2,-1
1541872390909594,-1,3,4,0,0,0,8,-2
1541872390911596,0,-1,3,1,0,-1,-7,-7
1541872390911596,0,4,1,0,1,1,-3,-3
1541872390932612,-2,-3,-22,-2,-1,0,7,0
1541872390932612,-2,1,-26,-2,1,-1,-12,0
1541872390933596,-1,-1,-25,0,-7,-5,3,0
1541872390933596,2,-4,-18,-4,4,-3,-6,-1
1541872390945624,0,-14,-4,-3,0,7,8,5
1541872390945624,-2,-5,5,0,-7,-14,3,1
1541872390954612,-2,-4,13,0,-1,2,-11,-3
1541872390954612,-1,5,8,3,1,-4,1,-3
1541872390969643,1,8,9,0,-1,0,-15,-1
1541872390969643,-4,-4,4,1,0,6,11,7
1541872390971645,-2,0,6,0,0,2,-4,-1
1541872390971645,-1,-3,2,1,-1,-1,5,-4
1541872390992662,1,5,0,2,-2,-2,-5,-5
1541872390992662,0,7,5,-1,-2,0,-1,-8
1541872390993659,-1,-4,3,-1,2,-3,2,-5
1541872390993659,-2,-3,0,-2,-4,-3,-2,0
1541872391005675,0,-3,-6,-6,0,-4,4,-3
1541872391005675,1,-2,-12,-1,-2,1,-4,-2
1541872391014678,-3,-1,-13,-3,1,-1,3,1
1541872391014678,0,-3,-8,3,1,0,-7,1
1541872391028675,-1,-5,8,1,-2,-3,0,7
1541872391028675,-2,-2,-1,-1,3,0,-3,-7
1541872391035697,2,0,-1,-1,1,-4,3,2
1541872391035697,2,-4,-8,-2,-2,2,-6,4
1541872391052705,-3,-3,-3,1,1,-1,5,17
1541872391052705,-1,-3,8,-3,-3,3,-1,6
1541872391053702,0,2,5,0,3,0,7,-7
1541872391053702,0,1,6,-2,-5,-4,-6,-16
1541872391065722,-1,-4,-4,3,-2,-2,1,-23
1541872391065722,-2,-5,-1,-1,0,-2,2,-10
1541872391074720,-3,-8,2,0,0,0,-3,-4
1541872391074720,2,5,-1,-1,-1,-1,18,5
1541872391088736,2,7,2,-1,3,0,-9,-1
1541872391088736,-1,6,1,0,-1,1,-3,5
1541872391095783,0,8,1,0,-3,-1,-3,3
1541872391095783,-2,4,-5,0,1,3,3,7
1541872391112751,-1,0,-12,-4,-4,-3,1,0
1541872391112751,0,-6,-4,-2,0,-4,-1,0
1541872391113752,-1,-9,-6,-1,-3,-1,-4,2
1541872391113752,-1,5,-8,-1,0,2,-1,2
1541872391125772,-2,-10,-8,1,-2,1,-4,-1
1541872391125772,-4,-5,0,-1,0,2,1,-1
1541872391134770,-3,1,12,0,-2,-1,2,2
1541872391134770,0,-8,7,0,-1,-4,-3,5
1541872391148826,-2,2,0,-2,-1,-2,0,-5
1541872391148826,-1,-4,1,0,1,1,-1,-14
1541872391155798,0,0,0,0,-4,0,4,-16
1541872391155798,-2,-1,3,-3,-1,-2,-10,0
1541872391171810,1,3,-2,0,-1,-1,7,0
1541872391171810,-4,1,-2,0,-1,-3,-4,-18
1541872391173792,1,-1,-5,0,1,0,3,-35
1541872391173792,1,-4,-5,-2,-4,0,-3,-24
1541872391185821,2,5,-1,3,1,-1,-8,2
1541872391185821,-3,-1,2,-3,-2,-2,2,9
1541872391194810,5,-3,1,-2,-2,-1,-6,8
1541872391194810,0,-2,-1,-1,-1,1,1,8
1541872391208840,-1,1,2,-3,0,-2,0,6
1541872391208840,0,3,-2,0,-5,0,-1,13
1541872391215841,-2,0,3,0,-1,-2,-3,16
1541872391215841,-2,2,4,0,0,-1,3,10
1541872391231894,-5,-3,-2,-2,-3,-3,-2,8
1541872391231894,0,0,4,1,1,0,-4,8
1541872391233842,-1,1,2,-5,1,-1,0,11
1541872391233842,-2,-11,0,0,0,0,-4,9
1541872391261875,-2,-11,-4,0,0,1,7,0
1541872391261875,0,1,-7,0,-1,-2,-4,6
1541872391263876,-1,-4,0,2,2,1,4,12
1541872391263876,-4,-5,2,-4,-1,-2,-2,29
1541872391268890,-1,5,4,-1,-3,1,6,-9
1541872391268890,2,1,-3,2,3,2,0,-49
1541872391275895,2,3,-12,-3,-1,-3,-5,-49
1541872391275895,-6,-9,-2,2,-2,-1,1,-41
1541872391291908,0,6,13,2,0,-2,-4,-4
1541872391291908,3,7,17,0,-1,0,0,16
1541872391293901,-6,-7,-4,2,-2,0,4,21
1541872391293901,2,8,10,-1,-1,1,-6,5
1541872391314927,-1,-17,-3,-1,-1,0,-2,-2
1541872391314927,0,6,-3,-8,-2,-1,2,0
1541872391316916,1,15,5,0,1,0,6,1
1541872391316916,-2,10,-26,-2,-2,-1,1,4
1541872391328940,-2,2,-8,-5,1,-2,-4,4
1541872391328940,-1,0,-10,-1,2,-3,-2,12
1541872391335946,-5,-15,-15,-1,-1,-1,-3,13
1541872391335946,2,-8,-5,-1,0,-2,-3,5
1541872391351959,0,-12,-1,-1,0,0,-2,3
1541872391351959,-1,-10,-16,1,3,-1,1,10
1541872391353951,1,0,2,-1,-1,0,-2,8
1541872391353951,3,-7,8,1,2,3,-1,-4
1541872391374977,2,-3,-12,3,-1,0,2,-8
1541872391374977,-4,-2,3,-2,0,-3,-2,-3
1541872391375977,0,2,4,-3,-5,-2,-5,1
1541872391375977,-1,-1,3,-1,1,0,-1,19
1541872391387988,-1,2,-3,-1,0,0,8,25
1541872391387988,-1,7,-3,0,-2,-1,-10,-2
1541872391396995,3,19,-5,-1,-2,-1,4,-26
1541872391396995,0,10,-4,-2,-2,-3,-1,-45
1541872391412008,1,9,-9,-2,0,-3,-6,-46
1541872391412008,0,-18,0,0,1,0,4,-22
1541872391413990,-2,-27,-5,-2,1,-1,-3,0
1541872391413990,-1,-9,-2,-1,-2,-3,-3,12
1541872391435026,1,-1,-15,-1,-2,0,2,20
1541872391435026,-3,-3,-1,0,-2,0,1,20
1541872391436027,0,-8,11,0,1,0,-1,20
1541872391436027,1,-14,6,-1,-2,-1,5,13
1541872391448037,-1,3,5,-2,-3,0,-4,13
1541872391448037,0,6,4,-1,-2,1,0,5
1541872391457045,-2,7,1,1,0,-3,-3,2
1541872391457045,-3,13,4,2,-1,1,-3,1
1541872391472057,-1,17,3,-2,-2,-1,-4,-3
1541872391472057,3,26,0,1,-2,0,2,3
1541872391474040,-2,18,-7,0,-1,-1,0,0
1541872391474040,2,8,-6,-4,-1,1,0,-4
1541872391495076,-3,-21,-4,-2,-2,-1,2,-4
1541872391495076,-5,-29,0,-2,1,0,2,1
1541872391496074,1,-26,3,-2,0,1,-1,-3
1541872391496074,-2,-1,8,2,0,-1,2,-3
1541872391508087,0,-5,7,-1,-3,-3,-4,-2
1541872391508087,0,0,-4,1,2,3,-1,1
1541872391517088,1,2,-4,-1,-2,1,0,1
1541872391517088,1,-2,-3,-4,0,3,0,-3
1541872391532107,-3,-1,4,1,-1,0,-2,-3
1541872391532107,1,-12,8,3,-4,-5,-1,-5
1541872391534108,-3,9,15,-2,1,-2,-3,-1
1541872391534108,0,24,2,0,-2,-3,1,-4
1541872391555126,-1,4,0,0,0,-2,-12,-4
1541872391555126,0,2,-1,2,-3,-1,6,0
1541872391556118,-2,-9,4,0,-1,1,0,0
1541872391556118,-1,-12,-5,-3,0,-2,0,-1
1541872391568137,-3,-7,1,-1,1,1,1,1
1541872391568137,-3,-10,-4,-2,3,1,-3,-1
1541872391577135,0,7,6,-1,-1,0,2,0
1541872391577135,-4,7,4,-1,1,0,7,-4
1541872391592152,1,-2,-3,2,0,-1,5,-3
1541872391592152,3,18,-2,-1,0,-2,1,0
1541872391594160,-3,-7,5,-1,-2,-2,14,2
1541872391594160,0,-13,1,1,0,-1,4,0
1541872391615177,0,0,-3,-3,-1,0,0,6
1541872391615177,-1,-9,3,-6,-6,-3,0,12
1541872391616157,0,6,-1,-2,-3,-2,-7,13
1541872391616157,-1,-1,-4,4,0,1,-1,-16
1541872391628186,-3,-1,2,-3,-1,-4,8,-32
1541872391628186,1,5,-6,0,0,1,10,-39
1541872391637174,-2,-3,-1,-6,-4,-1,16,-34
1541872391637174,-2,4,-8,0,0,0,-2,-21
1541872391652189,1,-20,-1,-4,1,-2,-14,-7
1541872391652189,-2,-3,1,1,0,1,-25,3
1541872391654208,0,5,2,2,-2,-3,-25,12
1541872391654208,0,11,2,0,0,-1,-10,19
1541872391675258,-2,14,-1,-2,1,0,-22,19
1541872391675258,1,12,0,3,-1,-3,0,19
1541872391676209,-1,-5,-1,1,-1,-1,-8,13
1541872391676209,-3,-4,-2,-4,-3,-2,-1,12
1541872391688234,0,-7,-2,-1,-4,1,1,8
1541872391688234,-1,-18,-3,-3,-1,1,1,5
1541872391697224,-4,-2,-1,-1,0,0,-3,0
1541872391697224,-2,-9,-2,-2,0,-1,2,0
1541872391712291,1,-11,-9,1,-2,-2,-3,2
1541872391712291,-4,7,1,-6,-2,-3,-5,-4
1541872391714256,0,-1,-3,1,0,1,-2,-7
1541872391714256,-1,-7,-1,-2,-1,1,-5,-3
1541872391735267,0,10,-5,-2,-1,-1,0,-3
1541872391735267,-3,19,0,3,-3,-2,0,0
1541872391736259,1,13,-9,-2,1,-3,4,-1
1541872391736259,-2,-13,-4,-3,0,-4,-7,1
1541872391748285,-1,-16,-6,0,1,-2,-4,-2
1541872391748285,0,-21,-8,0,0,1,-3,-3
1541872391757281,2,6,-3,-2,-1,0,-2,0
1541872391757281,0,12,-2,0,-1,-2,-2,0
1541872391772341,3,11,1,2,-2,-3,4,-1
1541872391772341,-1,1,3,-1,2,-2,1,-2
1541872391774323,-2,-15,4,-4,-2,0,3,-4
1541872391774323,-1,-3,8,-3,-1,-3,-4,-2
1541872391795331,-1,3,-1,1,0,-2,7,0
1541872391795331,-3,-8,2,-2,0,-3,3,-2
1541872391796307,-1,-8,6,3,0,0,0,-2
1541872391796307,-4,-4,1,1,0,1,2,-3
1541872391808369,-1,15,4,-3,2,-1,2,0
1541872391808369,-2,11,0,-4,-1,0,-2,-3
1541872391817332,0,0,1,1,0,3,2,-3
1541872391817332,2,6,-5,0,-2,1,7,0
1541872391832353,-1,6,-3,1,1,0,9,-1
1541872391832353,-3,2,-4,-2,-3,-2,4,-1
1541872391834355,-3,-4,0,-1,-2,0,-1,-3
1541872391834355,0,-3,-4,-1,-2,0,1,2
1541872391854372,1,4,-3,-1,0,0,6,0
1541872391854372,2,-3,3,0,1,0,1,0
1541872391856354,-1,3,6,-1,-3,-3,-3,-1
1541872391856354,-1,-2,-1,-2,-3,-2,0,1
1541872391868374,-2,1,-4,-2,2,1,-3,-1
1541872391868374,-2,-3,-1,0,-2,1,0,0
1541872391877371,0,2,-1,-3,0,-1,-1,-1
1541872391877371,2,-5,-4,-1,-1,-1,-5,-4
1541872391892403,-1,0,-6,-1,-4,0,-2,-2
1541872391892403,0,0,-8,0,0,-1,-4,-1
1541872391894406,-1,-3,1,-4,-1,-3,0,1
1541872391894406,-3,-4,-3,-1,-1,0,0,-2
1541872391914421,-2,0,-3,-3,0,0,0,-1
1541872391914421,1,0,0,1,-1,0,0,-3
1541872391916404,1,-3,-1,0,0,2,-2,0
1541872391916404,2,0,1,-1,1,1,-1,-2
1541872391928469,0,-2,-1,1,0,-1,-1,-1
1541872391928469,-1,-4,6,-1,-2,2,0,-1
1541872391937436,-2,-1,3,1,-1,-1,-1,-1
1541872391937436,-1,0,10,-2,-2,-2,0,-1
1541872391952452,-1,-3,12,1,0,-1,0,0
1541872391952452,0,0,2,-1,-1,-1,-1,0
1541872391954456,0,-5,-4,3,-1,1,0,-3
1541872391954456,0,-1,-6,0,-1,-1,0,2
1541872391974471,-3,1,-6,-2,-4,0,0,-3
1541872391974471,0,2,-7,1,0,-1,2,2
1541872391976463,1,-2,-5,1,-1,0,-1,0
1541872391976463,-1,1,-4,0,1,-1,-1,0
1541872391988482,0,-2,5,-2,-1,0,-2,0
1541872391988482,-3,-1,2,1,1,-1,1,-2
1541872391997480,-1,2,1,-1,-1,-2,-1,1
1541872391997480,1,-6,2,-1,-1,0,-1,0
1541872392012502,1,2,-2,-1,-4,-2,1,1
1541872392012502,0,-2,-2,-1,0,-2,-1,-1
1541872392014494,1,-2,0,1,0,0,0,0
1541872392014494,-2,1,-7,-3,0,1,-3,0
1541872392034556,1,-1,-7,-1,0,0,1,-2
1541872392034556,0,-2,-1,-3,-1,1,-2,0
1541872392036504,0,2,-3,-2,2,-3,2,-1
1541872392036504,1,-1,-4,-1,-3,-2,-1,0
1541872392048568,-1,-2,0,1,-1,1,1,-1
1541872392048568,-3,-3,-1,-2,-3,1,-1,-2
1541872392057521,-3,-3,3,-3,-1,-1,-3,0
1541872392057521,-5,-2,5,0,0,-1,0,-2
1541872392072588,0,0,4,2,-1,-1,-1,1
1541872392072588,3,-1,-7,-3,-2,-3,-2,0
1541872392074577,0,-1,-9,0,-3,-2,-1,0
1541872392074577,1,0,-5,1,-1,1,-2,-3
1541872392094570,-2,-4,0,-1,0,-1,-3,-1
1541872392094570,0,2,-2,-3,1,0,-1,-2
1541872392096562,-1,-2,-6,0,0,-2,-3,-2
1541872392096562,1,-2,-3,-2,-1,-1,1,-3
1541872392108582,0,1,-7,-2,-1,-1,-2,-2
1541872392108582,-2,-2,-3,0,0,2,-3,1
1541872392117579,-2,1,5,-1,-2,-1,1,-1
1541872392117579,-2,2,2,1,2,-1,-1,-3
1541872392132637,1,-2,-5,0,2,-3,1,-2
1541872392132637,-1,-1,-3,1,0,1,-1,-2
1541872392133639,1,-1,3,-3,1,2,0,-2
1541872392133639,1,-5,2,-3,1,-1,-2,1
1541872392154620,-3,0,-1,1,1,0,-1,0
1541872392154620,-1,-3,6,-2,1,-1,1,0
1541872392156602,-5,-2,-1,-1,-3,-2,1,-1
1541872392156602,-4,-8,4,-3,-4,-3,-1,0
1541872392177638,-2,-1,1,-2,-2,0,-2,0
1541872392177638,2,-1,-1,1,1,-1,-1,-1
1541872392178633,2,1,3,2,0,2,1,-3
1541872392178633,-1,0,-2,1,-2,-2,0,0
1541872392192652,-2,0,10,0,-2,-3,-2,0
1541872392192652,0,-3,-1,-5,-2,-1,1,0
1541872392193645,-1,0,5,-1,-1,0,0,0
1541872392193645,0,1,-1,-1,0,0,-2,-1
1541872392214670,0,-2,1,-2,0,-2,-4,-2
1541872392214670,-1,4,0,0,0,-1,-2,0
1541872392216671,-2,-3,-7,-4,0,-2,0,0
1541872392216671,1,1,-6,-1,-1,-2,1,2
1541872392244696,-1,0,-7,-2,-1,0,1,0
1541872392244696,-2,0,2,1,-4,0,0,-1
1541872392246676,-3,3,1,0,0,2,-3,-2
1541872392246676,-2,1,-2,1,-3,-2,1,-3
1541872392252739,-1,-6,2,-3,2,1,0,0
1541872392252739,-1,-2,4,1,-1,-4,1,-1
1541872392253727,1,0,3,2,0,-3,0,0
1541872392253727,-1,1,2,-3,-2,-4,-3,-2
1541872392274720,0,0,1,0,0,-4,-1,-1
1541872392274720,0,-3,-3,-3,-2,-2,-1,-2
1541872392276722,0,-1,1,0,-2,-1,-2,0
1541872392276722,1,-1,3,1,1,1,1,-1
1541872392297736,0,0,-3,0,-3,0,3,-1
1541872392297736,-3,1,5,-2,0,-1,-3,-3
1541872392298726,0,-2,-4,-2,-2,0,-1,-2
1541872392298726,0,-1,-3,0,0,-1,-1,-1
1541872392311748,-2,-2,8,-3,-3,-2,-1,-1
1541872392311748,1,0,2,-2,-1,-2,-2,0
1541872392318754,1,-3,0,-2,-2,-3,0,0
1541872392318754,-2,-1,-2,-1,0,1,0,0
1541872392334768,0,-2,-4,1,0,2,-2,-2
1541872392334768,-3,-2,-4,0,0,0,0,-2
1541872392336770,1,-2,1,-1,-4,-2,-1,0
1541872392336770,1,0,-3,-2,-2,2,-1,1
1541872392357770,-1,-4,-9,-2,1,-5,-3,0
1541872392357770,-1,1,-5,0,1,1,0,0
1541872392358769,-2,-4,4,-3,-2,1,-1,-1
1541872392358769,-3,-2,0,0,0,0,-2,-3
1541872392371798,0,0,-2,0,-1,0,1,0
1541872392371798,1,0,2,-1,1,-2,-2,-1
1541872392378804,-1,0,-1,0,2,-1,1,-2
1541872392378804,-1,-2,-2,1,-4,0,-1,-2
1541872392394817,-6,-1,-8,-1,-3,-1,0,0
1541872392394817,-1,-2,-2,0,-3,-3,1,-2
1541872392396818,0,2,1,0,-1,-1,0,-1
1541872392396818,-1,-2,0,-2,-1,-2,2,-1
1541872392417871,0,0,-3,0,-1,0,-2,0
1541872392417871,-1,4,-5,-1,-1,1,1,1
1541872392418821,-2,-1,0,-1,0,1,-2,0
1541872392418821,-4,-2,-6,-2,-3,-2,0,-4
1541872392431847,3,0,0,2,-1,1,-3,-2
1541872392431847,-2,-2,1,-2,-3,-3,1,-1
1541872392438853,1,-2,-8,2,1,1,-1,-3
1541872392438853,2,-1,-4,0,2,1,-3,1
1541872392454866,-4,-1,2,0,4,1,1,0
1541872392454866,0,-2,0,2,-4,6,-3,0
1541872392456868,-2,-2,0,-3,-3,-14,1,-2
1541872392456868,1,-1,-2,-1,-5,1,-4,-1
1541872392477876,1,1,-9,0,2,-1,-1,-1
1541872392477876,1,-5,-6,0,1,1,-3,0
1541872392478866,0,-1,-4,2,1,1,-1,-1
1541872392478866,0,-3,-3,-2,-4,-5,0,1
1541872392490887,1,0,-9,-4,1,-3,0,1
1541872392490887,0,0,-3,1,0,0,-3,-2
1541872392499885,-1,-1,2,-1,3,4,-1,2
1541872392499885,0,-1,5,-1,0,-1,-1,-2
1541872392514952,-1,0,7,1,-3,2,0,-3
1541872392514952,-2,-3,0,-4,-4,-7,-1,0
1541872392516954,-4,-1,2,-6,-1,-4,-3,-1
1541872392516954,0,0,-3,3,-1,0,-2,0
1541872392537926,-1,1,-8,-6,-2,7,-3,1
1541872392537926,-1,-3,0,0,2,-11,-1,0
1541872392538918,0,0,-3,0,-2,3,-1,-2
1541872392538918,-1,-3,3,-1,2,2,3,1
1541872392550981,1,3,9,1,-1,7,4,0
1541872392550981,-1,-2,2,-2,-9,-17,-10,-2
1541872392559936,1,0,2,2,3,6,12,2
1541872392559936,-1,1,12,-1,3,4,-21,-3
