Time	 Feature Set	 Id	Training Time (s)	 Testing Set Classification Time (s)	 Training Set Classification Time (s)	Testing - CorrectRate	 Testing - Sensitivity	 Testing - Specificity	 Testing - SampleSize	 Training - CorrectRate	 Training - Sensitivity	 Training - Specificity	 Training - SampleSize	 Kernel	 PolynomialOrder	 KernelScale	 Standardize	 Solver	 BoxConstraint
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_100	0.0121	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	100
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_500	0.0123	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	500
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_1000	0.0123	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	1000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_1500	0.0121	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	1500
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_2000	0.0121	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	2000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_5000	0.0121	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	5000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_ISDA_10000	0.0121	0.0007	0.001	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 ISDA	10000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_10	0.0114	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	10
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_100	0.0113	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	100
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_500	0.0113	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	500
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_1000	0.0113	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	1000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_1500	0.0114	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	1500
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_2000	0.0113	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	2000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_5000	0.0112	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	5000
2018_11_22_1_15_5	 2_7_8_16_21_22	 rbf_2_auto_1_SMO_10000	0.0113	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	rbf	2	 auto	1	 SMO	10000
2018_11_22_1_15_7	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_1	0.0144	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	1
2018_11_22_1_15_7	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_1	0.0118	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	1
2018_11_22_1_15_7	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_5	0.0119	0.0007	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	5
2018_11_22_1_15_7	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_5	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	5
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_10	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	10
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_10	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	10
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_100	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	100
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_100	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	100
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_500	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	500
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_500	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	500
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_1000	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	1000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_1000	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	1000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_1500	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	1500
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_1500	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	1500
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_2000	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	2000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_2000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	2000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_5000	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	5000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_5000	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	5000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_ISDA_10000	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 ISDA	10000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_ISDA_10000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 ISDA	10000
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_1	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	1
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_1	0.0108	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	1
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_5	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	5
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_5	0.0109	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	5
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_10	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	10
2018_11_22_1_15_8	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_10	0.0108	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	10
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_100	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	100
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_100	0.0107	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	100
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_500	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	500
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_500	0.0108	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	500
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_1000	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	1000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_1000	0.0108	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	1000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_1500	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	1500
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_1500	0.0107	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	1500
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_2000	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	2000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_2000	0.0107	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	2000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_5000	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	5000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_5000	0.0109	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	5000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_1_1_SMO_10000	0.011	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	1	 SMO	10000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_1_1_SMO_10000	0.0107	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	1	 SMO	10000
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_1	0.0122	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	1
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_5	0.0128	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	5
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_5	0.0117	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	5
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_10	0.0131	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	10
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_10	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	10
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_100	0.0133	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	100
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_100	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	100
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_500	0.0133	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	500
2018_11_22_1_15_9	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_500	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_1000	0.0133	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	1000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_1000	0.012	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	1000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_1500	0.0135	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	1500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_1500	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	1500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_2000	0.0134	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	2000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_2000	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	2000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_5000	0.0134	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	5000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_5000	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	5000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_ISDA_10000	0.0133	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 ISDA	10000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_ISDA_10000	0.0119	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 ISDA	10000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_1	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	1
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_5	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	5
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_5	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	5
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_10	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	10
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_10	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	10
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_100	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	100
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_100	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	100
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_500	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_500	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_1000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	1000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_1000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	1000
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_1500	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	1500
2018_11_22_1_15_10	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_1500	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	1500
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_2000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	2000
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_2000	0.0114	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	2000
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_5000	0.0117	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	5000
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_5000	0.0113	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	5000
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_3_auto_1_SMO_10000	0.0116	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	1	 SMO	10000
2018_11_22_1_15_11	 2_7_8_16_21_22	 polynomial_4_auto_1_SMO_10000	0.0115	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	 auto	1	 SMO	10000
2018_11_22_1_15_11	 2_7_8_16_21_22	 rbf_2_1_0_ISDA_5	0.0111	0.0006	0.0008	0.9333	1	0.8462	30	0.9918	1	0.9787	122	rbf	2	1	0	 ISDA	5
2018_11_22_1_15_11	 2_7_8_16_21_22	 rbf_2_1_0_ISDA_10	0.0111	0.0006	0.0008	0.9333	1	0.8462	30	0.9918	1	0.9787	122	rbf	2	1	0	 ISDA	10
2018_11_22_1_15_11	 2_7_8_16_21_22	 rbf_2_1_0_SMO_5	0.0105	0.0006	0.0008	0.9333	1	0.8462	30	0.9918	1	0.9787	122	rbf	2	1	0	 SMO	5
2018_11_22_1_15_11	 2_7_8_16_21_22	 rbf_2_1_0_SMO_10	0.0106	0.0006	0.0008	0.9333	1	0.8462	30	0.9918	1	0.9787	122	rbf	2	1	0	 SMO	10
2018_11_22_1_15_31	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_1	0.3945	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	1
2018_11_22_1_15_32	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_5	1.3475	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	5
2018_11_22_1_15_33	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_5	0.3978	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	5
2018_11_22_1_15_35	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_10	1.3538	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	10
2018_11_22_1_15_35	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_10	0.4021	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	10
2018_11_22_1_15_37	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_100	1.3872	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	100
2018_11_22_1_15_38	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_100	1.3728	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	100
2018_11_22_1_15_38	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_100	0.3984	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	100
2018_11_22_1_15_40	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_500	1.3854	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	500
2018_11_22_1_15_41	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_500	1.3625	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	500
2018_11_22_1_15_42	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_500	0.3974	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	500
2018_11_22_1_15_43	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_1000	1.4008	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	1000
2018_11_22_1_15_44	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_1000	1.3636	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	1000
2018_11_22_1_15_45	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_1000	0.4047	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	1000
2018_11_22_1_15_46	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_1500	1.3842	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	1500
2018_11_22_1_15_48	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_1500	1.3565	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	1500
2018_11_22_1_15_48	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_1500	0.4003	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	1500
2018_11_22_1_15_49	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_2000	1.3982	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	2000
2018_11_22_1_15_51	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_2000	1.3748	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	2000
2018_11_22_1_15_51	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_2000	0.3959	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	2000
2018_11_22_1_15_53	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_5000	1.3967	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	5000
2018_11_22_1_15_54	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_5000	1.3695	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	5000
2018_11_22_1_15_54	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_5000	0.3967	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	5000
2018_11_22_1_15_56	 2_7_8_16_21_22	 polynomial_2_1_0_ISDA_10000	1.385	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 ISDA	10000
2018_11_22_1_15_57	 2_7_8_16_21_22	 polynomial_3_1_0_ISDA_10000	1.3545	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	1	0	 ISDA	10000
2018_11_22_1_15_58	 2_7_8_16_21_22	 polynomial_4_1_0_ISDA_10000	0.3968	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	4	1	0	 ISDA	10000
2018_11_22_1_15_58	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_100	0.0648	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	100
2018_11_22_1_15_59	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_500	0.0647	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	500
2018_11_22_1_15_59	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_1000	0.0645	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	1000
2018_11_22_1_15_59	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_1500	0.0645	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	1500
2018_11_22_1_16_0	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_2000	0.0648	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	2000
2018_11_22_1_16_0	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_5000	0.0645	0.0006	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	5000
2018_11_22_1_16_0	 2_7_8_16_21_22	 polynomial_2_1_0_SMO_10000	0.0646	0.0007	0.0008	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	2	1	0	 SMO	10000
2018_11_22_1_16_2	 2_7_8_16_21_22	 polynomial_3_auto_0_ISDA_1	1.41	0.0006	0.0009	0.9333	0.9412	0.9231	30	1	1	1	122	polynomial	3	 auto	0	 ISDA	1
